Case,Year,Month,Demand_GWh,DomesticGen_GWh,Imports_GWh,ENS_GWh,Curtailment_GWh,CO2_kt,RenShare,Reserve_MW
BAU_Normal,2047,m9,7876.518921,7582.141546,294.3773753,0,0,572.3022201,0.8673006928,546.9804806
BAU_Normal,2047,m10,7798.819088,7476.285474,322.5336144,0,0,454.6098016,0.8892467269,541.5846589
BAU_Normal,2047,m11,7936.605373,7633.098279,303.5070938,0,0,603.0005578,0.8607111926,551.1531509
BAU_Normal,2047,m12,8138.414025,7829.633679,308.7803459,0,0,710.1449491,0.845748087,565.1676406
BAU_Normal,2048,m1,7992.340512,7653.106637,339.2338754,0,0,560.212419,0.8706246178,555.0236467
BAU_Normal,2048,m2,8151.528964,7797.750816,353.778148,0,0,771.9013082,0.8308794952,566.0784003
BAU_Normal,2048,m3,8310.363715,8310.363715,0,0,0,99.62312985,0.9830853151,577.1085913
BAU_Normal,2048,m4,8438.658015,8438.658015,0,0,0,117.2139161,0.9777443497,586.0179177
BAU_Normal,2048,m5,8265.568547,8265.568547,0,0,0,78.73168554,0.9865599595,573.9978158
BAU_Normal,2048,m6,7902.563603,7902.563603,0,0,0,0,1,548.7891391
BAU_Normal,2048,m7,7714.579591,7714.579591,0,0,0,0,1,535.7346938
BAU_Normal,2048,m8,7722.248098,7722.248098,0,0,0,0,1,536.2672291
BAU_Normal,2048,m9,8076.46479,7749.62156,326.84323,0,0,646.553068,0.8540940935,560.8656104
BAU_Normal,2048,m10,7996.792543,7693.942571,302.8499722,0,0,773.392623,0.8285798893,555.3328155
BAU_Normal,2048,m11,8138.076539,7835.234866,302.8416732,0,0,784.8377587,0.8294601877,565.1442041
BAU_Normal,2048,m12,8345.008116,8061.631616,283.3764998,0,0,966.4115565,0.8014953647,579.5144525
BAU_Normal,2049,m1,8190.072097,7883.688393,306.3837041,0,0,796.4574794,0.8286782888,568.7550067
BAU_Normal,2049,m2,8353.198892,8016.433803,336.765089,0,0,729.331501,0.8438281174,580.0832564
BAU_Normal,2049,m3,8515.963237,8515.963237,0,0,0,71.90968569,0.9835128708,591.3863359
BAU_Normal,2049,m4,8647.431555,8628.046818,19.38473686,0,0,142.5846311,0.9697976092,600.5160802
BAU_Normal,2049,m5,8470.05983,8470.05983,0,0,0,61.38220937,0.9852149197,588.1985993
BAU_Normal,2049,m6,8098.074095,8098.074095,0,0,0,0,1,562.3662566
BAU_Normal,2049,m7,7905.439332,7905.439332,0,0,0,0,1,548.9888425
BAU_Normal,2049,m8,7913.29756,7913.29756,0,0,0,0,1,549.5345528
BAU_Normal,2049,m9,8276.27762,7973.614021,302.6635989,0,0,818.2623653,0.8255117544,574.7415014
BAU_Normal,2049,m10,8194.634271,7863.496228,331.1380429,0,0,720.0440253,0.8428577411,569.0718244
BAU_Normal,2049,m11,8339.413653,8044.306551,295.1071013,0,0,908.1888745,0.8097199304,579.1259481
BAU_Normal,2049,m12,8551.464744,8262.355588,289.109156,0,0,1023.024778,0.7957814427,593.8517184
BAU_Normal,2050,m1,8387.665785,8095.398899,292.2668858,0,0,945.74644,0.8052181118,582.4767906
BAU_Normal,2050,m2,8554.728178,8250.025585,304.7025929,0,0,989.0322588,0.8019811682,594.0783457
BAU_Normal,2050,m3,8721.419375,8697.703283,23.71609194,0,0,188.025073,0.9590079562,605.6541233
BAU_Normal,2050,m4,8856.059498,8837.601704,18.45779425,0,0,253.0563969,0.9459705669,615.0041318
BAU_Normal,2050,m5,8674.408503,8655.583474,18.82502829,0,0,134.2488704,0.9732807962,602.3894793
BAU_Normal,2050,m6,8293.448239,8293.448239,0,0,0,11.47712544,0.9980473619,575.9339055
BAU_Normal,2050,m7,8096.16597,8096.16597,0,0,0,0,1,562.2337479
BAU_Normal,2050,m8,8104.213785,8104.213785,0,0,0,0,1,562.792624
BAU_Normal,2050,m9,8475.951103,8164.470856,311.4802474,0,0,962.6748266,0.8038595662,588.6077155
BAU_Normal,2050,m10,8392.338026,8070.445831,321.8921951,0,0,918.5675809,0.8091142488,582.8012518
BAU_Normal,2050,m11,8540.610355,8227.766036,312.8443196,0,0,907.337031,0.8141886851,593.0979413
BAU_Normal,2050,m12,8757.777392,8365.676378,301.6775588,90.42345491,0,1060.837866,0.7923701899,608.1789855
BAU_Extreme,2025,m1,3484.663026,3133.636686,351.0263393,0,0,643.7769547,0.6901163287,241.9904879
BAU_Extreme,2025,m2,3554.069242,3250.999097,303.0701447,0,0,844.3526731,0.616378148,246.810364
BAU_Extreme,2025,m3,3623.321244,3601.657005,21.66423922,0,0,185.8644368,0.9266958612,251.6195308
BAU_Extreme,2025,m4,3679.2576,3651.887798,27.36980183,0,0,221.4937329,0.9139402096,255.504
BAU_Extreme,2025,m5,3603.790536,3580.511703,23.2788335,0,0,181.3120601,0.9280648105,250.2632317
BAU_Extreme,2025,m6,3445.520264,3417.935172,27.58509199,0,0,96.76498059,0.9600535533,239.2722406
BAU_Extreme,2025,m7,3363.559175,3363.559175,0,0,0,27.37612647,0.9885159074,233.5804982
BAU_Extreme,2025,m8,3366.902647,3346.592854,20.30979254,0,0,54.18786166,0.9771533307,233.8126838
BAU_Extreme,2025,m9,3521.341238,3208.34299,312.9982478,0,0,746.5662732,0.6530732438,244.5375859
BAU_Extreme,2025,m10,3486.604112,3164.873603,321.7305096,0,0,681.2196733,0.6767430718,242.1252856
BAU_Extreme,2025,m11,3548.20398,3247.132638,301.071342,0,0,751.0986961,0.6550877303,246.4030542
BAU_Extreme,2025,m12,3638.426214,3340.515697,297.9105172,0,0,750.6308741,0.6656916935,252.6684871
BAU_Extreme,2026,m1,3621.621371,3317.082392,304.5389789,0,0,713.2275497,0.6763592945,251.5014841
BAU_Extreme,2026,m2,3693.755472,3410.555673,283.1997996,0,0,868.4243201,0.6215458325,256.5107967
BAU_Extreme,2026,m3,3765.729299,3748.281754,17.44754539,0,0,246.495292,0.906185099,261.5089791
BAU_Extreme,2026,m4,3823.864132,3796.508867,27.35526509,0,0,292.1175062,0.8892676104,265.5461203
BAU_Extreme,2026,m5,3745.430972,3722.167842,23.26313036,0,0,224.601396,0.9143580842,260.0993731
BAU_Extreme,2026,m6,3580.940175,3556.164735,24.77544021,0,0,129.4760391,0.9486274296,248.676401
BAU_Extreme,2026,m7,3495.757754,3484.57417,11.18358406,0,0,51.19310473,0.979270658,242.7609551
BAU_Extreme,2026,m8,3499.232635,3473.880341,25.35229344,0,0,111.6848795,0.9546368414,243.0022663
BAU_Extreme,2026,m9,3659.741154,3368.178221,291.5629326,0,0,655.932342,0.7047374177,254.1486912
BAU_Extreme,2026,m10,3623.638749,3320.664387,302.9743614,0,0,758.847157,0.6569322785,251.6415798
BAU_Extreme,2026,m11,3687.659687,3355.014552,332.645135,0,0,793.4863527,0.6465217735,256.0874783
BAU_Extreme,2026,m12,3781.427942,3494.95008,286.4778619,0,0,786.5159904,0.663696194,262.5991626
BAU_Extreme,2027,m1,3839.797193,3527.059879,312.7373139,0,0,844.9683165,0.6358264734,266.6525829
BAU_Extreme,2027,m2,3916.276839,3606.194584,307.8303965,2.251858211,0,850.1066371,0.6417183507,271.9636694
BAU_Extreme,2027,m3,3992.586555,3968.200825,24.38572984,0,0,281.3150207,0.8889188441,277.2629552
BAU_Extreme,2027,m4,4054.22358,4029.361706,24.8618737,0,0,292.2111737,0.8865303323,281.5433042
BAU_Extreme,2027,m5,3971.065404,3943.053512,28.01189236,0,0,258.7048112,0.8970820974,275.7684309
BAU_Extreme,2027,m6,3796.665257,3772.974682,23.69057497,0,0,181.0829143,0.9217971406,263.6573095
BAU_Extreme,2027,m7,3706.351227,3687.253468,19.09775902,0,0,120.8369025,0.9434254267,257.3855018
BAU_Extreme,2027,m8,3710.035443,3686.171294,23.86414938,0,0,108.8894219,0.9476913525,257.6413502
BAU_Extreme,2027,m9,3880.21341,3608.136349,272.0770612,0,0,758.8448019,0.6770377592,269.4592646
BAU_Extreme,2027,m10,3841.936103,3538.66306,303.2730425,0,0,808.8523113,0.6509322537,266.8011183
BAU_Extreme,2027,m11,3909.813828,3568.005461,329.8016476,12.00671974,0,857.3644347,0.6348596182,271.5148492
BAU_Extreme,2027,m12,4009.230925,3703.895353,305.3355718,0,0,807.8278398,0.6673061146,278.4188142
BAU_Extreme,2028,m1,4008.256047,3690.439823,317.816224,0,0,623.8689825,0.6998674956,278.3511144
BAU_Extreme,2028,m2,4088.090993,3770.26548,317.825513,0,0,797.7677606,0.6374092579,283.8952079
BAU_Extreme,2028,m3,4167.748554,4167.748554,0,0,0,169.4356281,0.9002924894,289.4269829
BAU_Extreme,2028,m4,4232.089707,4232.089707,0,0,0,188.9951702,0.8949578313,293.8951186
BAU_Extreme,2028,m5,4145.283232,4145.283232,0,0,0,164.3554884,0.901552494,287.8668911
BAU_Extreme,2028,m6,3963.231834,3963.231834,0,0,0,76.32058506,0.9420548119,275.2244329
BAU_Extreme,2028,m7,3868.955564,3868.955564,0,0,0,68.0352956,0.9470865964,268.6774697
BAU_Extreme,2028,m8,3872.801414,3872.801414,0,0,0,53.17293218,0.9586866374,268.9445426
BAU_Extreme,2028,m9,4050.445396,3765.956629,284.4887671,0,0,679.2555123,0.6878832636,281.2809303
BAU_Extreme,2028,m10,4010.488794,3694.300076,316.1887182,0,0,599.7797365,0.714459363,278.5061663
BAU_Extreme,2028,m11,4081.344438,3791.991277,289.3531612,0,0,827.9940876,0.6343884104,283.4266971
BAU_Extreme,2028,m12,4185.123143,3904.019112,281.104031,0,0,798.1557001,0.6557680282,290.6335516
BAU_Extreme,2029,m1,4275.410626,3957.781904,317.6287217,0,0,892.7367504,0.6240464106,296.9035157
BAU_Extreme,2029,m2,4360.566657,4048.254396,312.3122613,0,0,761.8868976,0.6753920236,302.817129
BAU_Extreme,2029,m3,4445.53348,4423.025597,22.50788299,0,0,260.263932,0.8762619757,308.7176028
BAU_Extreme,2029,m4,4514.16304,4490.923364,23.23967595,0,0,321.6654313,0.8585508269,313.4835445
BAU_Extreme,2029,m5,4421.57082,4398.202046,23.3687744,0,0,282.1064518,0.8682807509,307.0535292
BAU_Extreme,2029,m6,4227.385501,4214.774609,12.61089206,0,0,161.7238907,0.9037165293,293.5684376
BAU_Extreme,2029,m7,4126.825616,4126.825616,0,0,0,102.7576883,0.9437578783,286.5851122
BAU_Extreme,2029,m8,4130.927796,4130.927796,0,0,0,131.0339838,0.9232991588,286.8699858
BAU_Extreme,2029,m9,4320.41194,4017.512872,302.8990682,0,0,986.8383699,0.5975276341,300.028607
BAU_Extreme,2029,m10,4277.792188,3978.922661,298.8695276,0,0,749.6232706,0.6744503202,297.068902
BAU_Extreme,2029,m11,4353.370437,4041.676118,311.6943197,0,0,918.196354,0.6217681011,302.3173915
BAU_Extreme,2029,m12,4464.066104,4133.866713,330.1993912,0,0,924.6885224,0.6290522425,310.0045905
BAU_Extreme,2030,m1,4455.82387,4156.018303,299.8055674,0,0,959.4883475,0.6105288678,309.4322132
BAU_Extreme,2030,m2,4544.573305,4252.142748,292.4305565,0,0,975.7624771,0.6137676866,315.5953684
BAU_Extreme,2030,m3,4633.125548,4606.685274,26.44027352,0,0,326.0621284,0.8614868887,321.7448297
BAU_Extreme,2030,m4,4704.651129,4681.322796,23.32833294,0,0,389.0911015,0.8431265809,326.711884
BAU_Extreme,2030,m5,4608.151714,4586.043273,22.10844157,0,0,350.9195497,0.852411868,320.0105357
BAU_Extreme,2030,m6,4405.772187,4383.674992,22.09719531,0,0,240.449796,0.8830153386,305.9564019
BAU_Extreme,2030,m7,4300.968888,4275.889207,25.07968119,0,0,195.0197276,0.8935832429,298.678395
BAU_Extreme,2030,m8,4305.244172,4282.253147,22.99102484,0,0,165.7573356,0.9055087275,298.9752897
BAU_Extreme,2030,m9,4502.724145,4221.234782,281.4893622,0,0,923.0844937,0.6301583815,312.6891767
BAU_Extreme,2030,m10,4458.305929,4100.470717,357.8352123,0,0,948.5379401,0.6087517646,309.6045784
BAU_Extreme,2030,m11,4537.07342,4243.83434,293.2390794,0,0,1017.117179,0.599525348,315.074543
BAU_Extreme,2030,m12,4652.440208,4345.039075,302.5686656,4.832468185,0,1158.798984,0.5650999625,323.0861256
BAU_Extreme,2031,m1,4626.232224,4317.400129,308.8320949,0,0,1061.64121,0.593443498,321.2661266
BAU_Extreme,2031,m2,4718.375788,4435.193949,283.1818398,0,0,1124.56991,0.5826692453,327.6649853
BAU_Extreme,2031,m3,4810.31462,4662.505102,147.8095178,0,0,397.0891919,0.8381603695,334.0496264
BAU_Extreme,2031,m4,4884.575623,4737.289452,147.2861709,0,0,439.8243903,0.8244030229,339.2066405
BAU_Extreme,2031,m5,4784.385688,4752.643831,31.74185686,0,0,445.4705945,0.8242696455,332.2490061
BAU_Extreme,2031,m6,4574.266366,4555.420394,18.84597212,0,0,329.4839516,0.8583707391,317.6573865
BAU_Extreme,2031,m7,4465.454974,4448.753834,16.70114048,0,0,239.7359686,0.8843930242,310.1010399
BAU_Extreme,2031,m8,4469.893761,4445.095654,24.79810724,0,0,285.6381427,0.8699685909,310.409289
BAU_Extreme,2031,m9,4674.92615,4403.439584,271.4865661,0,0,1118.121436,0.5834581054,324.6476493
BAU_Extreme,2031,m10,4628.809207,4322.798967,306.0102396,0,0,1118.952934,0.5752310128,321.4450838
BAU_Extreme,2031,m11,4710.589078,4415.185724,295.4033536,0,0,1011.07836,0.6191267949,327.1242415
BAU_Extreme,2031,m12,4830.367949,4520.367255,310.000694,0,0,1145.817757,0.5871032124,335.4422187
BAU_Extreme,2032,m1,4809.713503,4516.846753,292.8667507,0,0,901.6316063,0.6602923739,334.0078822
BAU_Extreme,2032,m2,4905.51158,4604.989644,300.5219356,0,0,942.4030424,0.6551419178,340.6605264
BAU_Extreme,2032,m3,5001.096803,4974.133361,26.96344204,0,0,202.5870211,0.9063725553,347.2983891
BAU_Extreme,2032,m4,5078.303076,5049.10756,29.19551595,0,0,242.4840295,0.8977094893,352.6599358
BAU_Extreme,2032,m5,4974.139502,4948.705125,25.43437735,0,0,200.4651184,0.9074508352,345.4263543
BAU_Extreme,2032,m6,4755.686625,4755.686625,0,0,0,102.7590875,0.9517163042,330.2560156
BAU_Extreme,2032,m7,4642.559658,4642.559658,0,0,0,29.28839273,0.9830986289,322.3999762
BAU_Extreme,2032,m8,4647.174492,4647.174492,0,0,0,27.65067541,0.9833412133,322.7204508
BAU_Extreme,2032,m9,4860.338683,4543.850009,316.4886738,0,0,916.7870992,0.6608680849,337.5235197
BAU_Extreme,2032,m10,4812.392693,4470.177951,342.2147414,0,0,864.0547236,0.6735478253,334.193937
BAU_Extreme,2032,m11,4897.41604,4546.389872,351.0261686,0,0,846.536719,0.6845600138,340.0983361
BAU_Extreme,2032,m12,5021.945469,4679.423176,342.5222929,0,0,967.8850909,0.6545514696,348.7462131
BAU_Extreme,2033,m1,5036.637582,4732.80263,303.8349522,0,0,729.1512845,0.7357430461,349.7664987
BAU_Extreme,2033,m2,5136.955447,4819.737281,317.2181658,0,0,820.9822954,0.710230982,356.7330172
BAU_Extreme,2033,m3,5237.050416,5237.050416,0,0,0,115.2992697,0.9482808776,363.6840567
BAU_Extreme,2033,m4,5317.899311,5317.899311,0,0,0,161.2926141,0.9236039308,369.2985632
BAU_Extreme,2033,m5,5208.82126,5208.82126,0,0,0,98.26433902,0.9582750291,361.7236986
BAU_Extreme,2033,m6,4980.061695,4980.061695,0,0,0,21.64106767,0.9869241743,345.8376177
BAU_Extreme,2033,m7,4861.597355,4861.597355,0,0,0,0,1,337.6109274
BAU_Extreme,2033,m8,4866.429919,4866.429919,0,0,0,0,1,337.9465221
BAU_Extreme,2033,m9,5089.651276,4780.745436,308.9058404,0,0,792.3891514,0.718980595,353.4480053
BAU_Extreme,2033,m10,5039.443176,4716.738568,322.7046084,0,0,795.9598794,0.7135677562,349.9613317
BAU_Extreme,2033,m11,5128.477957,4780.596166,347.8817908,0,0,770.8732442,0.7274019346,356.1443026
BAU_Extreme,2033,m12,5258.882731,4962.717334,296.1653964,0,0,875.7284395,0.7024882799,365.2001896
BAU_Extreme,2034,m1,5224.818787,4869.470243,355.3485436,0,0,699.0995199,0.7547577993,362.834638
BAU_Extreme,2034,m2,5328.884775,5023.542818,305.3419574,0,0,808.8827491,0.7270113756,370.0614427
BAU_Extreme,2034,m3,5432.719539,5410.020304,22.69923535,0,0,210.0990166,0.9124879099,377.2721902
BAU_Extreme,2034,m4,5516.589148,5493.601258,22.98788989,0,0,304.3479509,0.8903283545,383.0964686
BAU_Extreme,2034,m5,5403.435672,5376.073668,27.36200416,0,0,203.7386604,0.9149910517,375.2385884
BAU_Extreme,2034,m6,5166.129085,5166.129085,0,0,0,87.14016107,0.9650723755,358.7589642
BAU_Extreme,2034,m7,5043.238625,5043.238625,0,0,0,23.05804956,0.9862425414,350.2249045
BAU_Extreme,2034,m8,5048.251745,5048.251745,0,0,0,18.23542128,0.9891307404,350.5730379
BAU_Extreme,2034,m9,5279.813204,4961.039483,318.7737205,0,0,815.5449551,0.7222356015,366.6536947
BAU_Extreme,2034,m10,5227.729205,4919.790476,307.9387289,0,0,680.639602,0.764630659,363.0367503
BAU_Extreme,2034,m11,5320.090545,4999.130263,320.9602816,0,0,852.2813418,0.711293153,369.4507323
BAU_Extreme,2034,m12,5455.367563,5188.290558,267.0770049,0,0,941.4180501,0.6947065659,378.8449696
BAU_Extreme,2035,m1,5425.388269,5086.058148,339.3301215,0,0,966.3871474,0.6833515679,376.7630742
BAU_Extreme,2035,m2,5533.449125,5181.838396,351.6107294,0,0,815.1319985,0.7331131007,384.2673004
BAU_Extreme,2035,m3,5641.269881,5613.334712,27.93516915,0,0,261.7583093,0.9026387048,391.7548529
BAU_Extreme,2035,m4,5728.359062,5700.124623,28.23443904,0,0,277.6508872,0.9007263832,397.8027127
BAU_Extreme,2035,m5,5610.86187,5588.916491,21.94537886,0,0,243.1929097,0.9077550514,389.6431854
BAU_Extreme,2035,m6,5364.445597,5364.445597,0,0,0,120.1215231,0.9473524533,372.5309442
BAU_Extreme,2035,m7,5236.837638,5236.837638,0,0,0,85.79059168,0.9659885842,363.6692804
BAU_Extreme,2035,m8,5242.043201,5242.043201,0,0,0,62.73389606,0.9758879653,364.0307779
BAU_Extreme,2035,m9,5482.493803,5141.728544,340.7652587,0,0,898.8900081,0.7058045437,380.7287363
BAU_Extreme,2035,m10,5428.410412,5095.93426,332.4761514,0,0,898.9127486,0.7036671591,376.9729453
BAU_Extreme,2035,m11,5524.317304,5174.676999,349.6403052,0,0,775.875163,0.7449929447,383.6331461
BAU_Extreme,2035,m12,5664.787313,5316.017294,348.7700194,0,0,941.7181468,0.7025127535,393.3880079
BAU_Extreme,2036,m1,5620.215077,5294.742561,325.4725157,0,0,833.9435716,0.7328260667,390.2927137
BAU_Extreme,2036,m2,5732.156421,5413.246413,318.9100082,0,0,1030.631791,0.6852724286,398.0664181
BAU_Extreme,2036,m3,5843.849043,5819.29271,24.55633213,0,0,197.3984733,0.9219349375,405.8228502
BAU_Extreme,2036,m4,5934.065614,5912.112842,21.95277171,0,0,235.4859492,0.9150636185,412.0878899
BAU_Extreme,2036,m5,5812.349073,5812.349073,0,0,0,155.9761,0.9330922834,403.6353523
BAU_Extreme,2036,m6,5557.083941,5557.083941,0,0,0,105.3859193,0.9572337693,385.908607
BAU_Extreme,2036,m7,5424.893554,5424.893554,0,0,0,16.43718445,0.9908828023,376.7287191
BAU_Extreme,2036,m8,5430.28605,5430.28605,0,0,0,0,1,377.1031979
BAU_Extreme,2036,m9,5679.371282,5378.06557,301.3057124,0,0,967.6476935,0.6988419757,394.4007835
BAU_Extreme,2036,m10,5623.345746,5326.450535,296.8952106,0,0,931.921534,0.7054477079,390.5101212
BAU_Extreme,2036,m11,5722.696674,5410.426812,312.2698613,0,0,861.1155368,0.7310719311,397.4094912
BAU_Extreme,2036,m12,5868.21099,5510.853812,357.3571782,0,0,1104.776975,0.6713873076,407.5146521
BAU_Extreme,2037,m1,5818.334673,5502.536238,315.7984354,0,0,811.8549144,0.7487224971,404.051019
BAU_Extreme,2037,m2,5934.222089,5629.367299,304.8547907,0,0,984.5842639,0.7093848209,412.0987562
BAU_Extreme,2037,m3,6049.852015,6026.404138,23.44787715,0,0,159.5909215,0.9342612935,420.1286122
BAU_Extreme,2037,m4,6143.248833,6115.40553,27.84330351,0,0,219.1422367,0.9215931449,426.6145023
BAU_Extreme,2037,m5,6017.241633,5995.501515,21.74011778,0,0,173.4340377,0.9303426791,417.8640023
BAU_Extreme,2037,m6,5752.978086,5752.978086,0,0,0,87.2275558,0.967929724,399.5123671
BAU_Extreme,2037,m7,5616.127823,5616.127823,0,0,0,4.524294592,0.9975759641,390.0088766
BAU_Extreme,2037,m8,5621.710411,5621.710411,0,0,0,17.1413712,0.9908250807,390.3965563
BAU_Extreme,2037,m9,5879.576208,5580.613568,298.96264,0,0,903.5192547,0.7261287392,408.3039034
BAU_Extreme,2037,m10,5821.575702,5525.04768,296.5280217,0,0,881.2389925,0.730641706,404.2760904
BAU_Extreme,2037,m11,5924.428874,5579.188302,345.2405721,0,0,932.5948269,0.7188336128,411.4186718
BAU_Extreme,2037,m12,6075.072752,5736.522964,338.5497883,0,0,963.3317089,0.7197309663,421.8800522
BAU_Extreme,2038,m1,6012.599044,5707.825594,304.7734506,0,0,785.5107082,0.7650026874,417.5416003
BAU_Extreme,2038,m2,6132.355746,5813.383235,318.9725108,0,0,1023.618402,0.7079446032,425.8580379
BAU_Extreme,2038,m3,6251.846359,6251.846359,0,0,0,99.26795663,0.9649879279,434.1559972
BAU_Extreme,2038,m4,6348.36154,6348.36154,0,0,0,119.6658138,0.9554654225,440.8584402
BAU_Extreme,2038,m5,6218.147171,6218.147171,0,0,0,81.26828986,0.9737807855,431.8157758
BAU_Extreme,2038,m6,5945.060311,5945.060311,0,0,0,0,1,412.8514105
BAU_Extreme,2038,m7,5803.640849,5803.640849,0,0,0,0,1,403.0306145
BAU_Extreme,2038,m8,5809.40983,5809.40983,0,0,0,0,1,403.4312382
BAU_Extreme,2038,m9,6075.885331,5764.424442,311.4608885,0,0,991.6447929,0.714636144,421.9364813
BAU_Extreme,2038,m10,6015.948285,5703.909357,312.0389285,0,0,1025.450732,0.7019714068,417.7741865
BAU_Extreme,2038,m11,6122.235551,5821.621106,300.6144454,0,0,992.020325,0.7164942258,425.1552466
BAU_Extreme,2038,m12,6277.909174,5984.39842,293.5107539,0,0,1011.405514,0.720330807,435.9659148
BAU_Extreme,2039,m1,6210.458485,5881.575073,328.8834119,0,0,796.6691959,0.7687849611,431.2818392
BAU_Extreme,2039,m2,6334.156076,5996.659902,337.4961748,0,0,918.2553779,0.7425377879,439.8719497
BAU_Extreme,2039,m3,6457.578824,6457.578824,0,0,0,14.02404346,0.9934652542,448.4429739
BAU_Extreme,2039,m4,6557.270075,6557.270075,0,0,0,33.41207473,0.9867424509,455.3659774
BAU_Extreme,2039,m5,6422.770681,6422.770681,0,0,0,0,1,446.0257417
BAU_Extreme,2039,m6,6140.697222,6140.697222,0,0,0,0,1,426.4373071
BAU_Extreme,2039,m7,5994.624003,5994.624003,0,0,0,0,1,416.2933336
BAU_Extreme,2039,m8,6000.582827,6000.582827,0,0,0,0,1,416.7071408
BAU_Extreme,2039,m9,6275.827363,5984.792668,291.0346946,0,0,805.7738451,0.7710724076,435.8213446
BAU_Extreme,2039,m10,6213.917941,5872.701355,341.2165861,0,0,802.42029,0.7667589573,431.5220792
BAU_Extreme,2039,m11,6323.702852,6007.363882,315.391835,0.9471351831,0,1087.956335,0.7034899072,439.1460314
BAU_Extreme,2039,m12,6484.4993,6157.212348,327.2869524,0,0,895.0401287,0.7542923115,450.3124514
BAU_Extreme,2040,m1,6411.925108,6117.497468,294.4276399,0,0,990.5097853,0.7306932768,445.272577
BAU_Extreme,2040,m2,6539.635437,6249.68766,289.9477765,0,0,883.7850422,0.7612166836,454.1413498
BAU_Extreme,2040,m3,6667.062006,6667.062006,0,0,0,0,1,462.9904171
BAU_Extreme,2040,m4,6769.987231,6769.987231,0,0,0,9.943645523,0.9955804002,470.1380021
BAU_Extreme,2040,m5,6631.12469,6631.12469,0,0,0,0,1,460.4947702
BAU_Extreme,2040,m6,6339.900797,6339.900797,0,0,0,0,1,440.2708887
BAU_Extreme,2040,m7,6189.088979,6189.088979,0,0,0,0,1,429.7978458
BAU_Extreme,2040,m8,6195.241106,6195.241106,0,0,0,0,1,430.2250768
BAU_Extreme,2040,m9,6479.414546,6147.077649,332.3368973,0,0,870.8224764,0.7602632992,449.9593435
BAU_Extreme,2040,m10,6415.496789,6112.269208,303.227581,0,0,814.117413,0.7738091665,445.5206103
BAU_Extreme,2040,m11,6528.843111,6255.892696,272.950415,0,0,1085.864115,0.7146491415,453.3918827
BAU_Extreme,2040,m12,6694.855779,6374.521659,320.3341201,0,0,975.962792,0.7439191862,464.9205402
BAU_Extreme,2041,m1,6609.571618,6311.338282,298.2333352,0,0,767.4255821,0.7927088551,458.998029
BAU_Extreme,2041,m2,6741.218595,6442.240934,298.9776618,0,0,866.3124434,0.7729017113,468.1401802
BAU_Extreme,2041,m3,6872.573067,6872.573067,0,0,0,0,1,477.2620185
BAU_Extreme,2041,m4,6978.670944,6978.670944,0,0,0,63.92473375,0.9816496207,484.6299267
BAU_Extreme,2041,m5,6835.52799,6835.52799,0,0,0,5.224321222,0.9977002376,474.6894437
BAU_Extreme,2041,m6,6535.327169,6535.327169,0,0,0,0,1,453.8421645
BAU_Extreme,2041,m7,6379.866602,6379.866602,0,0,0,0,1,443.0462918
BAU_Extreme,2041,m8,6386.208368,6386.208368,0,0,0,0,1,443.4866922
BAU_Extreme,2041,m9,6679.141406,6377.762416,301.3789898,0,0,893.309794,0.7633827173,463.8292643
BAU_Extreme,2041,m10,6613.253394,6298.224096,315.0292982,0,0,805.8645995,0.7842709815,459.2537079
BAU_Extreme,2041,m11,6730.093598,6409.011594,321.0820047,0,0,856.0542494,0.7744455167,467.367611
BAU_Extreme,2041,m12,6901.223579,6576.635056,324.5885222,0,0,1136.832495,0.7165454184,479.2516374
BAU_Extreme,2042,m1,6806.023063,6447.954704,358.0683585,0,0,886.7772446,0.7687918204,472.6404905
BAU_Extreme,2042,m2,6941.582887,6630.003076,311.5798111,0,0,1095.523928,0.7308229898,482.0543672
BAU_Extreme,2042,m3,7076.841511,7076.841511,0,0,0,0,1,491.4473272
BAU_Extreme,2042,m4,7186.092858,7186.092858,0,0,0,1.729332749,0.9996604455,499.0342262
BAU_Extreme,2042,m5,7038.69537,7038.69537,0,0,0,0,1,488.7982896
BAU_Extreme,2042,m6,6729.571901,6729.571901,0,0,0,0,1,467.331382
BAU_Extreme,2042,m7,6569.490694,6569.490694,0,0,0,0,1,456.2146315
BAU_Extreme,2042,m8,6576.020951,6576.020951,0,0,0,0,1,456.6681216
BAU_Extreme,2042,m9,6877.660623,6555.620965,322.0396577,0,0,890.6251932,0.7718567132,477.615321
BAU_Extreme,2042,m10,6809.81427,6501.478992,308.3352781,0,0,955.50741,0.7550884043,472.9037688
BAU_Extreme,2042,m11,6930.12723,6626.553105,303.5741247,0,0,896.9415387,0.7720582607,481.2588354
BAU_Extreme,2042,m12,7106.343581,6789.135686,317.2078949,0,0,1083.903722,0.7393383742,493.496082
BAU_Extreme,2043,m1,7002.784368,6668.947652,333.8367161,0,0,843.2203181,0.7875923687,486.30447
BAU_Extreme,2043,m2,7142.263211,6816.31199,325.9512213,0,0,897.830569,0.7783406624,495.9905008
BAU_Extreme,2043,m3,7281.432145,7281.432145,0,0,0,20.88241403,0.9913704319,505.6550101
BAU_Extreme,2043,m4,7393.841935,7393.841935,0,0,0,68.03012941,0.9819561332,513.4612455
BAU_Extreme,2043,m5,7242.183204,7242.183204,0,0,0,5.067421764,0.9978945608,502.9293892
