Case,Year,FuelCategory,CO2_kt,Unit
REN100_Extreme,2040,OTHER,0.000000000,ktCO2
REN100_Extreme,2041,HYDRO,0.000000000,ktCO2
REN100_Extreme,2041,PV,0.000000000,ktCO2
REN100_Extreme,2041,WIND,0.000000000,ktCO2
REN100_Extreme,2041,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2041,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2041,DIESEL,161.699155350,ktCO2
REN100_Extreme,2041,FUEL OIL,2730.681009740,ktCO2
REN100_Extreme,2041,GAS,1572.739503300,ktCO2
REN100_Extreme,2041,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2041,OTHER,0.000000000,ktCO2
REN100_Extreme,2042,HYDRO,0.000000000,ktCO2
REN100_Extreme,2042,PV,0.000000000,ktCO2
REN100_Extreme,2042,WIND,0.000000000,ktCO2
REN100_Extreme,2042,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2042,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2042,DIESEL,94.743839801,ktCO2
REN100_Extreme,2042,FUEL OIL,2752.030515442,ktCO2
REN100_Extreme,2042,GAS,1352.278472769,ktCO2
REN100_Extreme,2042,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2042,OTHER,0.000000000,ktCO2
REN100_Extreme,2043,HYDRO,0.000000000,ktCO2
REN100_Extreme,2043,PV,0.000000000,ktCO2
REN100_Extreme,2043,WIND,0.000000000,ktCO2
REN100_Extreme,2043,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2043,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2043,DIESEL,102.865189173,ktCO2
REN100_Extreme,2043,FUEL OIL,2473.068302089,ktCO2
REN100_Extreme,2043,GAS,1168.377715517,ktCO2
REN100_Extreme,2043,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2043,OTHER,0.000000000,ktCO2
REN100_Extreme,2044,HYDRO,0.000000000,ktCO2
REN100_Extreme,2044,PV,0.000000000,ktCO2
REN100_Extreme,2044,WIND,0.000000000,ktCO2
REN100_Extreme,2044,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2044,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2044,DIESEL,0.000000000,ktCO2
REN100_Extreme,2044,FUEL OIL,2252.696485309,ktCO2
REN100_Extreme,2044,GAS,994.626849810,ktCO2
REN100_Extreme,2044,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2044,OTHER,0.000000000,ktCO2
REN100_Extreme,2045,HYDRO,0.000000000,ktCO2
REN100_Extreme,2045,PV,0.000000000,ktCO2
REN100_Extreme,2045,WIND,0.000000000,ktCO2
REN100_Extreme,2045,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2045,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2045,DIESEL,0.000000000,ktCO2
REN100_Extreme,2045,FUEL OIL,1598.588882795,ktCO2
REN100_Extreme,2045,GAS,719.586023162,ktCO2
REN100_Extreme,2045,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2045,OTHER,0.000000000,ktCO2
REN100_Extreme,2046,HYDRO,0.000000000,ktCO2
REN100_Extreme,2046,PV,0.000000000,ktCO2
REN100_Extreme,2046,WIND,0.000000000,ktCO2
REN100_Extreme,2046,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2046,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2046,DIESEL,0.000000000,ktCO2
REN100_Extreme,2046,FUEL OIL,1542.770292332,ktCO2
REN100_Extreme,2046,GAS,615.707683127,ktCO2
REN100_Extreme,2046,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2046,OTHER,0.000000000,ktCO2
REN100_Extreme,2047,HYDRO,0.000000000,ktCO2
REN100_Extreme,2047,PV,0.000000000,ktCO2
REN100_Extreme,2047,WIND,0.000000000,ktCO2
REN100_Extreme,2047,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2047,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2047,DIESEL,0.000000000,ktCO2
REN100_Extreme,2047,FUEL OIL,42.526753617,ktCO2
REN100_Extreme,2047,GAS,183.257767288,ktCO2
REN100_Extreme,2047,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2047,OTHER,0.000000000,ktCO2
REN100_Extreme,2048,HYDRO,0.000000000,ktCO2
REN100_Extreme,2048,PV,0.000000000,ktCO2
REN100_Extreme,2048,WIND,0.000000000,ktCO2
REN100_Extreme,2048,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2048,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2048,DIESEL,0.000000000,ktCO2
REN100_Extreme,2048,FUEL OIL,471.762509750,ktCO2
REN100_Extreme,2048,GAS,440.469963051,ktCO2
REN100_Extreme,2048,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2048,OTHER,0.000000000,ktCO2
REN100_Extreme,2049,HYDRO,0.000000000,ktCO2
REN100_Extreme,2049,PV,0.000000000,ktCO2
REN100_Extreme,2049,WIND,0.000000000,ktCO2
REN100_Extreme,2049,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2049,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2049,DIESEL,0.000000000,ktCO2
REN100_Extreme,2049,FUEL OIL,141.117995115,ktCO2
REN100_Extreme,2049,GAS,297.109828674,ktCO2
REN100_Extreme,2049,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2049,OTHER,0.000000000,ktCO2
REN100_Extreme,2050,HYDRO,0.000000000,ktCO2
REN100_Extreme,2050,PV,0.000000000,ktCO2
REN100_Extreme,2050,WIND,0.000000000,ktCO2
REN100_Extreme,2050,GEOTHERMAL,0.000000000,ktCO2
REN100_Extreme,2050,BIOENERGY,0.000000000,ktCO2
REN100_Extreme,2050,DIESEL,0.000000000,ktCO2
REN100_Extreme,2050,FUEL OIL,0.000000000,ktCO2
REN100_Extreme,2050,GAS,0.000000000,ktCO2
REN100_Extreme,2050,IMPORTS,0.000000000,ktCO2
REN100_Extreme,2050,OTHER,0.000000000,ktCO2
