Case,Year,FuelCategory,NewCapacity_MW,Unit
REN100_Extreme,2037,OTHER,0.000000000,MW
REN100_Extreme,2038,HYDRO,400.800000000,MW
REN100_Extreme,2038,PV,0.000000000,MW
REN100_Extreme,2038,WIND,0.000000000,MW
REN100_Extreme,2038,GEOTHERMAL,0.000000000,MW
REN100_Extreme,2038,BIOENERGY,0.000000000,MW
REN100_Extreme,2038,DIESEL,0.000000000,MW
REN100_Extreme,2038,FUEL OIL,0.000000000,MW
REN100_Extreme,2038,GAS,0.000000000,MW
REN100_Extreme,2038,IMPORTS,0.000000000,MW
REN100_Extreme,2038,OTHER,0.000000000,MW
REN100_Extreme,2039,HYDRO,880.400000000,MW
REN100_Extreme,2039,PV,0.000000000,MW
REN100_Extreme,2039,WIND,0.000000000,MW
REN100_Extreme,2039,GEOTHERMAL,83.000000000,MW
REN100_Extreme,2039,BIOENERGY,0.000000000,MW
REN100_Extreme,2039,DIESEL,0.000000000,MW
REN100_Extreme,2039,FUEL OIL,0.000000000,MW
REN100_Extreme,2039,GAS,0.000000000,MW
REN100_Extreme,2039,IMPORTS,0.000000000,MW
REN100_Extreme,2039,OTHER,0.000000000,MW
REN100_Extreme,2040,HYDRO,666.050000000,MW
REN100_Extreme,2040,PV,0.000000000,MW
REN100_Extreme,2040,WIND,0.000000000,MW
REN100_Extreme,2040,GEOTHERMAL,0.000000000,MW
REN100_Extreme,2040,BIOENERGY,0.000000000,MW
REN100_Extreme,2040,DIESEL,0.000000000,MW
REN100_Extreme,2040,FUEL OIL,0.000000000,MW
REN100_Extreme,2040,GAS,0.000000000,MW
REN100_Extreme,2040,IMPORTS,0.000000000,MW
REN100_Extreme,2040,OTHER,0.000000000,MW
REN100_Extreme,2041,HYDRO,355.400000000,MW
REN100_Extreme,2041,PV,0.000000000,MW
REN100_Extreme,2041,WIND,0.000000000,MW
REN100_Extreme,2041,GEOTHERMAL,0.000000000,MW
REN100_Extreme,2041,BIOENERGY,0.000000000,MW
REN100_Extreme,2041,DIESEL,0.000000000,MW
REN100_Extreme,2041,FUEL OIL,0.000000000,MW
REN100_Extreme,2041,GAS,0.000000000,MW
REN100_Extreme,2041,IMPORTS,0.000000000,MW
REN100_Extreme,2041,OTHER,0.000000000,MW
REN100_Extreme,2042,HYDRO,1058.000000000,MW
REN100_Extreme,2042,PV,0.000000000,MW
REN100_Extreme,2042,WIND,0.000000000,MW
REN100_Extreme,2042,GEOTHERMAL,0.000000000,MW
REN100_Extreme,2042,BIOENERGY,0.000000000,MW
REN100_Extreme,2042,DIESEL,0.000000000,MW
REN100_Extreme,2042,FUEL OIL,0.000000000,MW
REN100_Extreme,2042,GAS,0.000000000,MW
REN100_Extreme,2042,IMPORTS,0.000000000,MW
REN100_Extreme,2042,OTHER,0.000000000,MW
REN100_Extreme,2043,HYDRO,152.600000000,MW
REN100_Extreme,2043,PV,0.000000000,MW
REN100_Extreme,2043,WIND,0.000000000,MW
REN100_Extreme,2043,GEOTHERMAL,330.000000000,MW
REN100_Extreme,2043,BIOENERGY,0.000000000,MW
REN100_Extreme,2043,DIESEL,0.000000000,MW
REN100_Extreme,2043,FUEL OIL,0.000000000,MW
REN100_Extreme,2043,GAS,0.000000000,MW
REN100_Extreme,2043,IMPORTS,0.000000000,MW
REN100_Extreme,2043,OTHER,0.000000000,MW
REN100_Extreme,2044,HYDRO,1172.000000000,MW
REN100_Extreme,2044,PV,0.000000000,MW
REN100_Extreme,2044,WIND,0.000000000,MW
REN100_Extreme,2044,GEOTHERMAL,0.000000000,MW
REN100_Extreme,2044,BIOENERGY,0.000000000,MW
REN100_Extreme,2044,DIESEL,0.000000000,MW
REN100_Extreme,2044,FUEL OIL,0.000000000,MW
REN100_Extreme,2044,GAS,0.000000000,MW
REN100_Extreme,2044,IMPORTS,0.000000000,MW
REN100_Extreme,2044,OTHER,0.000000000,MW
REN100_Extreme,2045,HYDRO,1200.000000000,MW
REN100_Extreme,2045,PV,0.000000000,MW
REN100_Extreme,2045,WIND,0.000000000,MW
REN100_Extreme,2045,GEOTHERMAL,0.000000000,MW
REN100_Extreme,2045,BIOENERGY,0.000000000,MW
REN100_Extreme,2045,DIESEL,0.000000000,MW
REN100_Extreme,2045,FUEL OIL,0.000000000,MW
REN100_Extreme,2045,GAS,0.000000000,MW
REN100_Extreme,2045,IMPORTS,0.000000000,MW
REN100_Extreme,2045,OTHER,0.000000000,MW
REN100_Extreme,2046,HYDRO,263.200000000,MW
REN100_Extreme,2046,PV,0.000000000,MW
REN100_Extreme,2046,WIND,0.000000000,MW
REN100_Extreme,2046,GEOTHERMAL,283.000000000,MW
REN100_Extreme,2046,BIOENERGY,0.000000000,MW
REN100_Extreme,2046,DIESEL,0.000000000,MW
REN100_Extreme,2046,FUEL OIL,0.000000000,MW
REN100_Extreme,2046,GAS,0.000000000,MW
REN100_Extreme,2046,IMPORTS,0.000000000,MW
REN100_Extreme,2046,OTHER,0.000000000,MW
REN100_Extreme,2047,HYDRO,3180.000000000,MW
REN100_Extreme,2047,PV,0.000000000,MW
REN100_Extreme,2047,WIND,0.000000000,MW
REN100_Extreme,2047,GEOTHERMAL,0.000000000,MW
REN100_Extreme,2047,BIOENERGY,0.000000000,MW
REN100_Extreme,2047,DIESEL,0.000000000,MW
REN100_Extreme,2047,FUEL OIL,0.000000000,MW
REN100_Extreme,2047,GAS,0.000000000,MW
REN100_Extreme,2047,IMPORTS,0.000000000,MW
REN100_Extreme,2047,OTHER,0.000000000,MW
REN100_Extreme,2048,HYDRO,0.000000000,MW
REN100_Extreme,2048,PV,0.000000000,MW
REN100_Extreme,2048,WIND,0.000000000,MW
REN100_Extreme,2048,GEOTHERMAL,0.000000000,MW
REN100_Extreme,2048,BIOENERGY,0.000000000,MW
REN100_Extreme,2048,DIESEL,0.000000000,MW
REN100_Extreme,2048,FUEL OIL,0.000000000,MW
REN100_Extreme,2048,GAS,0.000000000,MW
REN100_Extreme,2048,IMPORTS,0.000000000,MW
REN100_Extreme,2048,OTHER,0.000000000,MW
REN100_Extreme,2049,HYDRO,474.800000000,MW
REN100_Extreme,2049,PV,0.000000000,MW
REN100_Extreme,2049,WIND,0.000000000,MW
REN100_Extreme,2049,GEOTHERMAL,0.000000000,MW
REN100_Extreme,2049,BIOENERGY,10.000000000,MW
REN100_Extreme,2049,DIESEL,0.000000000,MW
REN100_Extreme,2049,FUEL OIL,0.000000000,MW
REN100_Extreme,2049,GAS,0.000000000,MW
REN100_Extreme,2049,IMPORTS,0.000000000,MW
REN100_Extreme,2049,OTHER,0.000000000,MW
REN100_Extreme,2050,HYDRO,38.100000000,MW
REN100_Extreme,2050,PV,0.000000000,MW
REN100_Extreme,2050,WIND,0.000000000,MW
REN100_Extreme,2050,GEOTHERMAL,0.000000000,MW
REN100_Extreme,2050,BIOENERGY,60.000000000,MW
REN100_Extreme,2050,DIESEL,0.000000000,MW
REN100_Extreme,2050,FUEL OIL,0.000000000,MW
REN100_Extreme,2050,GAS,0.000000000,MW
REN100_Extreme,2050,IMPORTS,0.000000000,MW
REN100_Extreme,2050,OTHER,0.000000000,MW
