Case,Year,Month,Reservoir,Volume_Hm3,Turbine_Hm3,Spill_Hm3,Generation_GWh
REN100_Extreme,2034,m11,E004_Paute_Molino,60,204.7444782,58.2555218,318.2070432
REN100_Extreme,2034,m11,E005_Pucara,25,27.97843651,272.0215635,27.41886778
REN100_Extreme,2034,m11,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2034,m12,E003_Mazar,263.0254841,167.11995,36.85456594,58.49198249
REN100_Extreme,2034,m12,E004_Paute_Molino,60,189.9346731,15.03984277,295.1901378
REN100_Extreme,2034,m12,E005_Pucara,25,25.08733788,274.9126621,24.58559112
REN100_Extreme,2034,m12,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Extreme,2035,m1,E003_Mazar,250.8772002,183.4555383,32.66726157,64.20943839
REN100_Extreme,2035,m1,E004_Paute_Molino,120,157.1227998,0,244.1950181
REN100_Extreme,2035,m1,E005_Pucara,25,32.79541567,267.2045843,32.13950736
REN100_Extreme,2035,m1,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Extreme,2035,m2,E003_Mazar,327.6807797,185.1964205,0,64.81874717
REN100_Extreme,2035,m2,E004_Paute_Molino,87.74228131,218.4541392,0,339.5141413
REN100_Extreme,2035,m2,E005_Pucara,25,27.84700116,272.1529988,27.29006114
REN100_Extreme,2035,m2,N039_Paute_Cardenillo,5.0825,0,0,0
REN100_Extreme,2035,m3,E003_Mazar,298.635148,283.5590368,7.486594865,99.24566289
REN100_Extreme,2035,m3,E004_Paute_Molino,60,319.787913,0,497.0037148
REN100_Extreme,2035,m3,E005_Pucara,25,44.65736882,255.3426312,43.76422145
REN100_Extreme,2035,m3,N039_Paute_Cardenillo,6.0825,0,0,0
REN100_Extreme,2035,m4,E003_Mazar,221.6719864,272.2440298,66.7191318,95.28541042
REN100_Extreme,2035,m4,E004_Paute_Molino,93.38478173,306.5783798,0,476.4738987
REN100_Extreme,2035,m4,E005_Pucara,25,44.81158173,255.1884183,43.91535009
REN100_Extreme,2035,m4,N039_Paute_Cardenillo,7.0825,0,0,0
REN100_Extreme,2035,m5,E003_Mazar,205,278.6719864,0,97.53519525
REN100_Extreme,2035,m5,E004_Paute_Molino,60,313.0567681,0,486.5423938
REN100_Extreme,2035,m5,E005_Pucara,25,46.27636378,253.7236362,45.35083651
REN100_Extreme,2035,m5,N039_Paute_Cardenillo,8.0825,0,0,0
REN100_Extreme,2035,m6,E003_Mazar,207.8326534,163.2972984,95.87004822,57.15405442
REN100_Extreme,2035,m6,E004_Paute_Molino,60,260.1673466,0,404.3434178
REN100_Extreme,2035,m6,E005_Pucara,25,47.27251501,252.727485,46.32706471
REN100_Extreme,2035,m6,N039_Paute_Cardenillo,9.0825,0,0,0
REN100_Extreme,2035,m7,E003_Mazar,205,0,264.8326534,0
REN100_Extreme,2035,m7,E004_Paute_Molino,60,265.8326534,0,413.1482489
REN100_Extreme,2035,m7,E005_Pucara,25,44.77594876,255.2240512,43.88042978
REN100_Extreme,2035,m7,N039_Paute_Cardenillo,3.0825,0,7,0
REN100_Extreme,2035,m8,E003_Mazar,205,0,262,0
REN100_Extreme,2035,m8,E004_Paute_Molino,60,263,0,408.7458333
REN100_Extreme,2035,m8,E005_Pucara,25,44.94704541,255.0529546,44.0481045
REN100_Extreme,2035,m8,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2035,m9,E003_Mazar,205,104.3400253,157.6599747,36.51900887
REN100_Extreme,2035,m9,E004_Paute_Molino,88.04578043,234.7046368,0.2495827753,364.770123
REN100_Extreme,2035,m9,E005_Pucara,25,24.90238974,275.0976103,24.40434195
REN100_Extreme,2035,m9,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2035,m10,E003_Mazar,205,168.2265804,93.77341959,58.87930314
REN100_Extreme,2035,m10,E004_Paute_Molino,120,231.0457804,0,359.0836504
REN100_Extreme,2035,m10,E005_Pucara,25,28.82759687,271.1724031,28.25104493
REN100_Extreme,2035,m10,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2035,m11,E003_Mazar,205,161.0878091,100.9121909,56.38073319
REN100_Extreme,2035,m11,E004_Paute_Molino,105.9626866,276.8126393,0.2246741335,430.2129769
REN100_Extreme,2035,m11,E005_Pucara,25,28.04284034,271.9571597,27.48198353
REN100_Extreme,2035,m11,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2035,m12,E003_Mazar,250.8772002,164.2075756,51.91522424,57.47265146
REN100_Extreme,2035,m12,E004_Paute_Molino,120,203.0854864,0,315.6286934
REN100_Extreme,2035,m12,E005_Pucara,25,25.90439683,274.0956032,25.38630889
REN100_Extreme,2035,m12,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Extreme,2036,m1,E003_Mazar,220.3310192,143.9376551,102.7313257,50.37817928
REN100_Extreme,2036,m1,E004_Paute_Molino,106.5890166,201.0799641,0,312.5117776
REN100_Extreme,2036,m1,E005_Pucara,25,23.30778164,276.6922184,22.841626
REN100_Extreme,2036,m1,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Extreme,2036,m2,E003_Mazar,327.6257539,154.7052653,0,54.14684286
REN100_Extreme,2036,m2,E004_Paute_Molino,60,202.2942819,0,314.3990298
REN100_Extreme,2036,m2,E005_Pucara,25,29.7914614,270.2085386,29.19563217
REN100_Extreme,2036,m2,N039_Paute_Cardenillo,5.0825,0,0,0
REN100_Extreme,2036,m3,E003_Mazar,226.1658794,0,363.4598745,0
REN100_Extreme,2036,m3,E004_Paute_Molino,120,304.4598745,0,473.1813884
REN100_Extreme,2036,m3,E005_Pucara,25,49.09198282,250.9080172,48.11014316
REN100_Extreme,2036,m3,N039_Paute_Cardenillo,6.0825,0,0,0
REN100_Extreme,2036,m4,E003_Mazar,205,0,283.1658794,0
REN100_Extreme,2036,m4,E004_Paute_Molino,60.22136061,343.9445188,0,534.5471062
REN100_Extreme,2036,m4,E005_Pucara,25,49.01696243,250.9830376,48.03662319
REN100_Extreme,2036,m4,N039_Paute_Cardenillo,7.0825,0,0,0
REN100_Extreme,2036,m5,E003_Mazar,205,0,262,0
REN100_Extreme,2036,m5,E004_Paute_Molino,60,263.2213606,0,409.0898646
REN100_Extreme,2036,m5,E005_Pucara,25,49.32691674,250.6730833,48.34037841
REN100_Extreme,2036,m5,N039_Paute_Cardenillo,8.0825,0,0,0
REN100_Extreme,2036,m6,E003_Mazar,220.8794856,0,246.1205144,0
REN100_Extreme,2036,m6,E004_Paute_Molino,60,247.1205144,0,384.0664661
REN100_Extreme,2036,m6,E005_Pucara,25,45.69130973,254.3086903,44.77748353
REN100_Extreme,2036,m6,N039_Paute_Cardenillo,9.0825,0,0,0
REN100_Extreme,2036,m7,E003_Mazar,318.6386319,0,164.2408537,0
REN100_Extreme,2036,m7,E004_Paute_Molino,60,165.2408537,0,256.8118268
REN100_Extreme,2036,m7,E005_Pucara,25,46.54747444,253.4525256,45.61652495
REN100_Extreme,2036,m7,N039_Paute_Cardenillo,3.0825,0,7,0
REN100_Extreme,2036,m8,E003_Mazar,205,0,375.6386319,0
REN100_Extreme,2036,m8,E004_Paute_Molino,60,376.6386319,0,585.3592071
REN100_Extreme,2036,m8,E005_Pucara,25,49.00686389,250.9931361,48.02672661
REN100_Extreme,2036,m8,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2036,m9,E003_Mazar,237.489253,157.2879042,72.22284273,55.05076648
REN100_Extreme,2036,m9,E004_Paute_Molino,60,227.2300712,3.280675755,353.1534023
REN100_Extreme,2036,m9,E005_Pucara,25,20.15928044,279.8407196,19.75609483
REN100_Extreme,2036,m9,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2036,m10,E003_Mazar,205.7903848,108.7590479,184.9398204,38.06566677
REN100_Extreme,2036,m10,E004_Paute_Molino,120,234.6988683,0,364.7611578
REN100_Extreme,2036,m10,E005_Pucara,25,30.54040677,269.4595932,29.92959864
REN100_Extreme,2036,m10,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2036,m11,E003_Mazar,212.2487859,139.40493,116.1366689,48.79172551
REN100_Extreme,2036,m11,E004_Paute_Molino,120,256.5415989,0,398.7084016
REN100_Extreme,2036,m11,E005_Pucara,25,25.51921553,274.4807845,25.00883122
REN100_Extreme,2036,m11,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2036,m12,E003_Mazar,220.3310192,166.724993,87.19277367,58.35374754
REN100_Extreme,2036,m12,E004_Paute_Molino,106.5890166,268.32875,0,417.027599
REN100_Extreme,2036,m12,E005_Pucara,25,31.86942129,268.1305787,31.23203286
REN100_Extreme,2036,m12,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Extreme,2037,m1,E003_Mazar,262.2027222,144.679248,60.11802982,50.63773678
REN100_Extreme,2037,m1,E004_Paute_Molino,60,205.7972778,0,319.8432692
REN100_Extreme,2037,m1,E005_Pucara,25,0,300,0
REN100_Extreme,2037,m1,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Extreme,2037,m2,E003_Mazar,262.8489778,102.5420973,158.8116471,35.88973407
REN100_Extreme,2037,m2,E004_Paute_Molino,60,262.3537445,0,407.7414445
REN100_Extreme,2037,m2,E005_Pucara,25,0,300,0
REN100_Extreme,2037,m2,N039_Paute_Cardenillo,5.0825,0,0,0
REN100_Extreme,2037,m3,E003_Mazar,205,0,319.8489778,0
REN100_Extreme,2037,m3,E004_Paute_Molino,105.9354835,274.9134943,0,427.261389
REN100_Extreme,2037,m3,E005_Pucara,25,0,300,0
REN100_Extreme,2037,m3,N039_Paute_Cardenillo,6.0825,0,0,0
REN100_Extreme,2037,m4,E003_Mazar,205,0,262,0
REN100_Extreme,2037,m4,E004_Paute_Molino,76.41597219,292.5195113,0,454.6240738
REN100_Extreme,2037,m4,E005_Pucara,25,0,300,0
REN100_Extreme,2037,m4,N039_Paute_Cardenillo,7.0825,0,0,0
REN100_Extreme,2037,m5,E003_Mazar,205,0,262,0
REN100_Extreme,2037,m5,E004_Paute_Molino,60,279.4159722,0,434.2589901
REN100_Extreme,2037,m5,E005_Pucara,25,0,300,0
REN100_Extreme,2037,m5,N039_Paute_Cardenillo,8.0825,0,0,0
REN100_Extreme,2037,m6,E003_Mazar,259.311704,0,207.688296,0
REN100_Extreme,2037,m6,E004_Paute_Molino,60,208.688296,0,324.3363934
REN100_Extreme,2037,m6,E005_Pucara,25,0,300,0
REN100_Extreme,2037,m6,N039_Paute_Cardenillo,9.0825,0,0,0
REN100_Extreme,2037,m7,E003_Mazar,410,0,111.311704,0
REN100_Extreme,2037,m7,E004_Paute_Molino,86.2175324,86.09417156,0,133.8046916
REN100_Extreme,2037,m7,E005_Pucara,25,0,300,0
REN100_Extreme,2037,m7,N039_Paute_Cardenillo,3.0825,0,7,0
REN100_Extreme,2037,m8,E003_Mazar,205,0,467,0
REN100_Extreme,2037,m8,E004_Paute_Molino,85.18120662,469.0363258,0,728.960623
REN100_Extreme,2037,m8,E005_Pucara,25,0,300,0
REN100_Extreme,2037,m8,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2037,m9,E003_Mazar,205,114.2594613,147.7405387,39.99081145
REN100_Extreme,2037,m9,E004_Paute_Molino,60,288.1812066,0,447.8816253
REN100_Extreme,2037,m9,E005_Pucara,25,0,300,0
REN100_Extreme,2037,m9,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2037,m10,E003_Mazar,205,90.52867584,171.4713242,31.68503655
REN100_Extreme,2037,m10,E004_Paute_Molino,120,198.0694779,4.930522085,307.8329803
REN100_Extreme,2037,m10,E005_Pucara,25,0,300,0
REN100_Extreme,2037,m10,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2037,m11,E003_Mazar,244.6217837,142.9200909,79.45812537,50.02203182
REN100_Extreme,2037,m11,E004_Paute_Molino,60,240.4714623,42.906754,373.732731
REN100_Extreme,2037,m11,E005_Pucara,25,0,300,0
REN100_Extreme,2037,m11,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2037,m12,E003_Mazar,262.2027222,161.0448014,83.37426009,56.36568049
REN100_Extreme,2037,m12,E004_Paute_Molino,60,245.4190615,0,381.4221247
REN100_Extreme,2037,m12,E005_Pucara,25,0,300,0
REN100_Extreme,2037,m12,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Extreme,2038,m1,E003_Mazar,205,140.883369,121.116631,49.30917917
REN100_Extreme,2038,m1,E004_Paute_Molino,60,263,0,408.7458333
REN100_Extreme,2038,m1,E005_Pucara,25,0,300,0
REN100_Extreme,2038,m1,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Extreme,2038,m2,E003_Mazar,294.6379357,119.0308534,53.33121091,41.66079868
REN100_Extreme,2038,m2,E004_Paute_Molino,60,173.3620643,0,269.4335416
REN100_Extreme,2038,m2,E005_Pucara,25,0,300,0
REN100_Extreme,2038,m2,N039_Paute_Cardenillo,5.0825,0,0,0
REN100_Extreme,2038,m3,E003_Mazar,218.035855,0,338.6020808,0
REN100_Extreme,2038,m3,E004_Paute_Molino,120,279.6020808,0,434.5482338
REN100_Extreme,2038,m3,E005_Pucara,25,0,300,0
REN100_Extreme,2038,m3,N039_Paute_Cardenillo,6.0825,0,0,0
REN100_Extreme,2038,m4,E003_Mazar,257.8268105,0,222.2090445,0
REN100_Extreme,2038,m4,E004_Paute_Molino,60,283.2090445,0,440.1540566
REN100_Extreme,2038,m4,E005_Pucara,25,0,300,0
REN100_Extreme,2038,m4,N039_Paute_Cardenillo,7.0825,0,0,0
REN100_Extreme,2038,m5,E003_Mazar,286.3044891,0,233.5223214,0
REN100_Extreme,2038,m5,E004_Paute_Molino,60,234.5223214,0,364.4867745
REN100_Extreme,2038,m5,E005_Pucara,25,0,300,0
REN100_Extreme,2038,m5,N039_Paute_Cardenillo,8.0825,0,0,0
REN100_Extreme,2038,m6,E003_Mazar,205,0,343.3044891,0
REN100_Extreme,2038,m6,E004_Paute_Molino,60,344.3044891,0,535.1065602
REN100_Extreme,2038,m6,E005_Pucara,25,0,300,0
REN100_Extreme,2038,m6,N039_Paute_Cardenillo,9.0825,0,0,0
REN100_Extreme,2038,m7,E003_Mazar,205,0,262,0
REN100_Extreme,2038,m7,E004_Paute_Molino,60,263,0,408.7458333
REN100_Extreme,2038,m7,E005_Pucara,25,0,300,0
REN100_Extreme,2038,m7,N039_Paute_Cardenillo,3.0825,0,7,0
REN100_Extreme,2038,m8,E003_Mazar,205,0,262,0
REN100_Extreme,2038,m8,E004_Paute_Molino,60,263,0,408.7458333
REN100_Extreme,2038,m8,E005_Pucara,25,0,300,0
REN100_Extreme,2038,m8,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2038,m9,E003_Mazar,206.8853426,103.4215895,156.6930679,36.19755632
REN100_Extreme,2038,m9,E004_Paute_Molino,60,245.165986,15.94867136,381.0288033
REN100_Extreme,2038,m9,E005_Pucara,25,0,300,0
REN100_Extreme,2038,m9,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2038,m10,E003_Mazar,205,131.1792194,132.7061232,45.9127268
REN100_Extreme,2038,m10,E004_Paute_Molino,83.88583527,240.9995073,0,374.553401
REN100_Extreme,2038,m10,E005_Pucara,25,0,300,0
REN100_Extreme,2038,m10,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2038,m11,E003_Mazar,205,158.4424743,103.5575257,55.454866
REN100_Extreme,2038,m11,E004_Paute_Molino,68.01103053,278.8748047,0,433.4179257
REN100_Extreme,2038,m11,E005_Pucara,25,0,300,0
REN100_Extreme,2038,m11,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2038,m12,E003_Mazar,205,117.2114998,144.7885002,41.02402494
REN100_Extreme,2038,m12,E004_Paute_Molino,60,271.0110305,0,421.19631
REN100_Extreme,2038,m12,E005_Pucara,25,0,300,0
REN100_Extreme,2038,m12,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Extreme,2039,m1,E003_Mazar,225.2415063,135.5314945,106.2269992,47.43602307
REN100_Extreme,2039,m1,E004_Paute_Molino,60,242.7584937,0,377.287159
REN100_Extreme,2039,m1,E005_Pucara,25,0,300,0
REN100_Extreme,2039,m1,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Extreme,2039,m2,E003_Mazar,302.1487769,119.9214354,65.17129404,41.97250238
REN100_Extreme,2039,m2,E004_Paute_Molino,60,186.0927294,0,289.2191169
REN100_Extreme,2039,m2,E005_Pucara,25,0,300,0
REN100_Extreme,2039,m2,N039_Paute_Cardenillo,5.0825,0,0,0
REN100_Extreme,2039,m3,E003_Mazar,205,0,359.1487769,0
REN100_Extreme,2039,m3,E004_Paute_Molino,60,360.1487769,0,559.7312241
REN100_Extreme,2039,m3,E005_Pucara,25,0,300,0
REN100_Extreme,2039,m3,N039_Paute_Cardenillo,6.0825,0,0,0
REN100_Extreme,2039,m4,E003_Mazar,205,0,262,0
REN100_Extreme,2039,m4,E004_Paute_Molino,60,263,0,408.7458333
REN100_Extreme,2039,m4,E005_Pucara,25,0,300,0
REN100_Extreme,2039,m4,N039_Paute_Cardenillo,7.0825,0,0,0
REN100_Extreme,2039,m5,E003_Mazar,405.8890009,0,61.11099914,0
REN100_Extreme,2039,m5,E004_Paute_Molino,60,62.11099914,0,96.5308445
REN100_Extreme,2039,m5,E005_Pucara,25,0,300,0
REN100_Extreme,2039,m5,N039_Paute_Cardenillo,8.0825,0,0,0
REN100_Extreme,2039,m6,E003_Mazar,261.6196735,0,406.2693274,0
REN100_Extreme,2039,m6,E004_Paute_Molino,60,407.2693274,0,632.964413
REN100_Extreme,2039,m6,E005_Pucara,25,0,300,0
REN100_Extreme,2039,m6,N039_Paute_Cardenillo,9.0825,0,0,0
REN100_Extreme,2039,m7,E003_Mazar,249.6905723,0,273.9291012,0
REN100_Extreme,2039,m7,E004_Paute_Molino,120,214.9291012,0,334.0356447
REN100_Extreme,2039,m7,E005_Pucara,25,0,300,0
REN100_Extreme,2039,m7,N039_Paute_Cardenillo,3.0825,0,7,0
REN100_Extreme,2039,m8,E003_Mazar,205,0,306.6905723,0
REN100_Extreme,2039,m8,E004_Paute_Molino,72.45994779,355.2306245,0,552.0875956
REN100_Extreme,2039,m8,E005_Pucara,25,0,300,0
REN100_Extreme,2039,m8,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2039,m9,E003_Mazar,205,107.83796,154.16204,37.74328601
REN100_Extreme,2039,m9,E004_Paute_Molino,60,275.4599478,0,428.1106689
REN100_Extreme,2039,m9,E005_Pucara,25,0,300,0
REN100_Extreme,2039,m9,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2039,m10,E003_Mazar,225.7616477,148.4188084,92.81954398,51.94658293
REN100_Extreme,2039,m10,E004_Paute_Molino,60,242.2383523,0,376.4787726
REN100_Extreme,2039,m10,E005_Pucara,25,0,300,0
REN100_Extreme,2039,m10,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2039,m11,E003_Mazar,205,116.9643127,165.797335,40.93750943
REN100_Extreme,2039,m11,E004_Paute_Molino,88.1880227,214.3677041,41.20592087,333.1631401
REN100_Extreme,2039,m11,E005_Pucara,25,0,300,0
REN100_Extreme,2039,m11,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2039,m12,E003_Mazar,225.2415063,141.9718084,99.7866853,49.69013294
REN100_Extreme,2039,m12,E004_Paute_Molino,60,270.9465164,0,421.0960443
REN100_Extreme,2039,m12,E005_Pucara,25,0,300,0
REN100_Extreme,2039,m12,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Extreme,2040,m1,E003_Mazar,205,109.3246773,152.6753227,38.26363704
REN100_Extreme,2040,m1,E004_Paute_Molino,96.29747988,226.7025201,0,352.3335
REN100_Extreme,2040,m1,E005_Pucara,25,0,300,0
REN100_Extreme,2040,m1,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Extreme,2040,m2,E003_Mazar,295.3149668,158.7087644,12.97626884,55.54806753
REN100_Extreme,2040,m2,E004_Paute_Molino,60,208.9825131,0,324.7936558
REN100_Extreme,2040,m2,E005_Pucara,25,0,300,0
REN100_Extreme,2040,m2,N039_Paute_Cardenillo,5.0825,0,0,0
REN100_Extreme,2040,m3,E003_Mazar,359.0636914,0,198.2512754,0
REN100_Extreme,2040,m3,E004_Paute_Molino,60,199.2512754,0,309.6696904
REN100_Extreme,2040,m3,E005_Pucara,25,0,300,0
REN100_Extreme,2040,m3,N039_Paute_Cardenillo,6.0825,0,0,0
REN100_Extreme,2040,m4,E003_Mazar,205,0,416.0636914,0
REN100_Extreme,2040,m4,E004_Paute_Molino,60,417.0636914,0,648.1864871
REN100_Extreme,2040,m4,E005_Pucara,25,0,300,0
REN100_Extreme,2040,m4,N039_Paute_Cardenillo,7.0825,0,0,0
REN100_Extreme,2040,m5,E003_Mazar,205,0,262,0
REN100_Extreme,2040,m5,E004_Paute_Molino,60,263,0,408.7458333
REN100_Extreme,2040,m5,E005_Pucara,25,0,300,0
REN100_Extreme,2040,m5,N039_Paute_Cardenillo,8.0825,0,0,0
REN100_Extreme,2040,m6,E003_Mazar,242.9759787,0,224.0240213,0
REN100_Extreme,2040,m6,E004_Paute_Molino,120,165.0240213,0,256.4748332
REN100_Extreme,2040,m6,E005_Pucara,25,0,300,0
REN100_Extreme,2040,m6,N039_Paute_Cardenillo,9.0825,0,0,0
REN100_Extreme,2040,m7,E003_Mazar,205,0,299.9759787,0
REN100_Extreme,2040,m7,E004_Paute_Molino,60,360.9759787,0,561.0168335
REN100_Extreme,2040,m7,E005_Pucara,25,0,300,0
REN100_Extreme,2040,m7,N039_Paute_Cardenillo,3.0825,0,7,0
REN100_Extreme,2040,m8,E003_Mazar,205,0,262,0
REN100_Extreme,2040,m8,E004_Paute_Molino,60,263,0,408.7458333
REN100_Extreme,2040,m8,E005_Pucara,25,0,300,0
REN100_Extreme,2040,m8,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2040,m9,E003_Mazar,205,132.2780554,129.7219446,46.29731939
REN100_Extreme,2040,m9,E004_Paute_Molino,116.8427386,206.1572614,0,320.4027437
REN100_Extreme,2040,m9,E005_Pucara,25,0,300,0
REN100_Extreme,2040,m9,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2040,m10,E003_Mazar,205,109.4846969,152.5153031,38.31964391
REN100_Extreme,2040,m10,E004_Paute_Molino,60,261.999835,57.84290362,407.1914103
REN100_Extreme,2040,m10,E005_Pucara,25,0,300,0
REN100_Extreme,2040,m10,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2040,m11,E003_Mazar,205,163.4577783,98.54222166,57.21022242
REN100_Extreme,2040,m11,E004_Paute_Molino,60,224.5936453,38.40635473,349.055957
REN100_Extreme,2040,m11,E005_Pucara,25,0,300,0
REN100_Extreme,2040,m11,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2040,m12,E003_Mazar,205,170.9681574,91.03184257,59.8388551
REN100_Extreme,2040,m12,E004_Paute_Molino,96.29747988,206.7579052,19.94461491,321.3362443
REN100_Extreme,2040,m12,E005_Pucara,25,0,300,0
REN100_Extreme,2040,m12,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Extreme,2041,m1,E003_Mazar,205,156.7519334,105.2480666,54.8631767
REN100_Extreme,2041,m1,E004_Paute_Molino,108.8598992,214.1401008,0,332.8094067
REN100_Extreme,2041,m1,E005_Pucara,25,0,300,0
REN100_Extreme,2041,m1,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Extreme,2041,m2,E003_Mazar,314.9535245,105.103306,46.94316946,36.78615711
REN100_Extreme,2041,m2,E004_Paute_Molino,60,201.9063747,0,313.7961573
REN100_Extreme,2041,m2,E005_Pucara,25,0,300,0
REN100_Extreme,2041,m2,N039_Paute_Cardenillo,5.0825,0,0,0
REN100_Extreme,2041,m3,E003_Mazar,410,0,166.9535245,0
REN100_Extreme,2041,m3,E004_Paute_Molino,120,107.9535245,0,167.7777694
REN100_Extreme,2041,m3,E005_Pucara,25,0,300,0
REN100_Extreme,2041,m3,N039_Paute_Cardenillo,6.0825,0,0,0
REN100_Extreme,2041,m4,E003_Mazar,332.6295824,0,339.3704176,0
REN100_Extreme,2041,m4,E004_Paute_Molino,120,340.3704176,0,528.9923574
REN100_Extreme,2041,m4,E005_Pucara,25,0,300,0
REN100_Extreme,2041,m4,N039_Paute_Cardenillo,7.0825,0,0,0
REN100_Extreme,2041,m5,E003_Mazar,205,0,389.6295824,0
REN100_Extreme,2041,m5,E004_Paute_Molino,60,450.6295824,0,700.3534759
REN100_Extreme,2041,m5,E005_Pucara,25,0,300,0
REN100_Extreme,2041,m5,N039_Paute_Cardenillo,8.0825,0,0,0
REN100_Extreme,2041,m6,E003_Mazar,205,0,262,0
REN100_Extreme,2041,m6,E004_Paute_Molino,60,263,0,408.7458333
REN100_Extreme,2041,m6,E005_Pucara,25,0,300,0
REN100_Extreme,2041,m6,N039_Paute_Cardenillo,9.0825,0,0,0
REN100_Extreme,2041,m7,E003_Mazar,264.8018973,0,202.1981027,0
REN100_Extreme,2041,m7,E004_Paute_Molino,60,203.1981027,0,315.803718
REN100_Extreme,2041,m7,E005_Pucara,25,0,300,0
REN100_Extreme,2041,m7,N039_Paute_Cardenillo,3.0825,0,7,0
REN100_Extreme,2041,m8,E003_Mazar,226.8299489,0,299.9719484,0
REN100_Extreme,2041,m8,E004_Paute_Molino,60,300.9719484,0,467.7605698
REN100_Extreme,2041,m8,E005_Pucara,25,0,300,0
REN100_Extreme,2041,m8,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2041,m9,E003_Mazar,205,115.8941289,167.93582,40.56294511
REN100_Extreme,2041,m9,E004_Paute_Molino,103.0710941,241.7588548,0,375.7335535
REN100_Extreme,2041,m9,E005_Pucara,25,0,300,0
REN100_Extreme,2041,m9,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2041,m10,E003_Mazar,205,184.0023592,77.99764085,64.4008257
REN100_Extreme,2041,m10,E004_Paute_Molino,117.0555828,249.0155112,0,387.0116071
REN100_Extreme,2041,m10,E005_Pucara,25,0,300,0
REN100_Extreme,2041,m10,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2041,m11,E003_Mazar,205,153.4384327,108.5615673,53.70345145
REN100_Extreme,2041,m11,E004_Paute_Molino,76.46564054,303.5899423,0,471.8293687
REN100_Extreme,2041,m11,E005_Pucara,25,0,300,0
REN100_Extreme,2041,m11,N039_Paute_Cardenillo,3.0825,0,1,0
REN100_Extreme,2041,m12,E003_Mazar,205,98.39521008,163.6047899,34.43832353
REN100_Extreme,2041,m12,E004_Paute_Molino,108.8598992,230.6057414,0,358.3997564
REN100_Extreme,2041,m12,E005_Pucara,25,0,300,0
REN100_Extreme,2041,m12,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Extreme,2042,m1,E003_Mazar,205,124.9922592,137.0077408,43.74729071
REN100_Extreme,2042,m1,E004_Paute_Molino,76.62750604,246.372494,0,382.9039177
REN100_Extreme,2042,m1,E005_Pucara,25,0,300,0
REN100_Extreme,2042,m1,N039_Paute_Cardenillo,4.0825,0,0,0
REN100_Extreme,2042,m2,E003_Mazar,236.9240037,141.0894082,88.98658811,49.38129287
REN100_Extreme,2042,m2,E004_Paute_Molino,60,247.7035024,0,384.9725266
REN100_Extreme,2042,m2,E005_Pucara,25,0,300,0
REN100_Extreme,2042,m2,N039_Paute_Cardenillo,5.0825,0,0,0
REN100_Extreme,2042,m3,E003_Mazar,205,0,293.9240037,0
