Hydrology,Scenario,w,Component,MUSD
Baseline,NZT,w80,TransmissionCost,373.8545717
Baseline,NZT,w81,TransmissionCost,373.8545717
Baseline,NZT,w82,TransmissionCost,442.8757552
Baseline,NZT,w83,TransmissionCost,452.2535225
Baseline,NZT,w84,TransmissionCost,434.028805
Baseline,NZT,w85,TransmissionCost,442.8757552
Baseline,NZT,w86,TransmissionCost,452.2535225
Baseline,NZT,w87,TransmissionCost,452.2535225
Baseline,NZT,w88,TransmissionCost,558.0032521
Baseline,NZT,w89,TransmissionCost,373.8545717
Baseline,NZT,w9,TransmissionCost,286.579634
Baseline,NZT,w90,TransmissionCost,385.0493498
Baseline,NZT,w91,TransmissionCost,452.2535225
Baseline,NZT,w92,TransmissionCost,442.8757552
Baseline,NZT,w93,TransmissionCost,434.028805
Baseline,NZT,w94,TransmissionCost,452.2535225
Baseline,NZT,w95,TransmissionCost,452.2535225
Baseline,NZT,w96,TransmissionCost,373.8545717
Baseline,NZT,w97,TransmissionCost,558.0032521
Baseline,NZT,w98,TransmissionCost,373.8545717
Baseline,NZT,w99,TransmissionCost,452.2535225
Baseline,REF,w1,TransmissionCost,341.4534249
Baseline,REF,w10,TransmissionCost,718.1310856
Baseline,REF,w100,TransmissionCost,291.2975022
Baseline,REF,w11,TransmissionCost,9244.923899
Baseline,REF,w12,TransmissionCost,705.949855
Baseline,REF,w13,TransmissionCost,666.6829455
Baseline,REF,w14,TransmissionCost,575.379351
Baseline,REF,w15,TransmissionCost,300.2198839
Baseline,REF,w16,TransmissionCost,708.7186645
Baseline,REF,w17,TransmissionCost,610.1512288
Baseline,REF,w18,TransmissionCost,398.697654
Baseline,REF,w19,TransmissionCost,291.5805743
Baseline,REF,w2,TransmissionCost,632.99303
Baseline,REF,w20,TransmissionCost,300.7382425
Baseline,REF,w21,TransmissionCost,313.9870684
Baseline,REF,w22,TransmissionCost,401.4801003
Baseline,REF,w23,TransmissionCost,299.7308663
Baseline,REF,w24,TransmissionCost,433.0798661
Baseline,REF,w25,TransmissionCost,366.2198839
Baseline,REF,w26,TransmissionCost,571.483123
Baseline,REF,w27,TransmissionCost,433.9840173
Baseline,REF,w28,TransmissionCost,330.832381
Baseline,REF,w29,TransmissionCost,330.7159649
Baseline,REF,w3,TransmissionCost,607.3809385
Baseline,REF,w30,TransmissionCost,357.5805743
Baseline,REF,w31,TransmissionCost,616.1692775
Baseline,REF,w32,TransmissionCost,646.2977603
Baseline,REF,w33,TransmissionCost,650.5002339
Baseline,REF,w34,TransmissionCost,560.9220117
Baseline,REF,w35,TransmissionCost,460.7335805
Baseline,REF,w36,TransmissionCost,514.1874135
Baseline,REF,w37,TransmissionCost,640.10435
Baseline,REF,w38,TransmissionCost,9244.923899
Baseline,REF,w39,TransmissionCost,828.1686796
Baseline,REF,w4,TransmissionCost,327.9001212
Baseline,REF,w40,TransmissionCost,741.8647642
Baseline,REF,w41,TransmissionCost,580.1224326
Baseline,REF,w42,TransmissionCost,424.8321891
Baseline,REF,w43,TransmissionCost,9215.052984
Baseline,REF,w44,TransmissionCost,555.889702
Baseline,REF,w45,TransmissionCost,669.4347668
Baseline,REF,w46,TransmissionCost,602.5846377
Baseline,REF,w47,TransmissionCost,661.5800974
Baseline,REF,w48,TransmissionCost,700.1066565
Baseline,REF,w49,TransmissionCost,487.6175198
Baseline,REF,w5,TransmissionCost,584.6463895
Baseline,REF,w50,TransmissionCost,478.0318119
Baseline,REF,w51,TransmissionCost,349.6155935
Baseline,REF,w52,TransmissionCost,571.483123
Baseline,REF,w53,TransmissionCost,724.6266317
Baseline,REF,w54,TransmissionCost,636.1849865
Baseline,REF,w55,TransmissionCost,775.0530929
Baseline,REF,w56,TransmissionCost,637.483123
Baseline,REF,w57,TransmissionCost,301.2877025
Baseline,REF,w58,TransmissionCost,571.483123
Baseline,REF,w59,TransmissionCost,547.9480089
Baseline,REF,w6,TransmissionCost,1442.374434
Baseline,REF,w60,TransmissionCost,9244.923899
Baseline,REF,w61,TransmissionCost,635.4201296
Baseline,REF,w62,TransmissionCost,729.7689285
Baseline,REF,w63,TransmissionCost,646.350092
Baseline,REF,w64,TransmissionCost,553.7709599
Baseline,REF,w65,TransmissionCost,582.1330034
Baseline,REF,w66,TransmissionCost,680.2293701
Baseline,REF,w67,TransmissionCost,329.5609354
Baseline,REF,w68,TransmissionCost,365.9368118
Baseline,REF,w69,TransmissionCost,377.8406226
Baseline,REF,w7,TransmissionCost,396.5719515
Baseline,REF,w70,TransmissionCost,400.3861315
Baseline,REF,w71,TransmissionCost,362.4840348
Baseline,REF,w72,TransmissionCost,659.4137164
Baseline,REF,w73,TransmissionCost,386.2251145
Baseline,REF,w74,TransmissionCost,368.6060242
Baseline,REF,w75,TransmissionCost,677.2239473
Baseline,REF,w76,TransmissionCost,7129.622593
Baseline,REF,w77,TransmissionCost,807.3915861
Baseline,REF,w78,TransmissionCost,650.3160187
Baseline,REF,w79,TransmissionCost,407.4910407
Baseline,REF,w8,TransmissionCost,679.0900382
Baseline,REF,w80,TransmissionCost,385.2608116
Baseline,REF,w81,TransmissionCost,451.2881529
Baseline,REF,w82,TransmissionCost,628.3965041
Baseline,REF,w83,TransmissionCost,654.2900398
Baseline,REF,w84,TransmissionCost,410.0832842
Baseline,REF,w85,TransmissionCost,9244.923899
Baseline,REF,w86,TransmissionCost,413.3081215
Baseline,REF,w87,TransmissionCost,610.3911241
Baseline,REF,w88,TransmissionCost,922.2456738
Baseline,REF,w89,TransmissionCost,308.6997002
Baseline,REF,w9,TransmissionCost,456.9713907
Baseline,REF,w90,TransmissionCost,326.5262361
Baseline,REF,w91,TransmissionCost,621.9658839
Baseline,REF,w92,TransmissionCost,644.9510931
Baseline,REF,w93,TransmissionCost,287.896632
Baseline,REF,w94,TransmissionCost,322.2342574
Baseline,REF,w95,TransmissionCost,526.3090795
Baseline,REF,w96,TransmissionCost,325.4565702
Baseline,REF,w97,TransmissionCost,377.6943848
Baseline,REF,w98,TransmissionCost,662.5280908
Baseline,REF,w99,TransmissionCost,300.2198839
Baseline,BRIDGE,w1,NewGenBuiltCost,13788.79496
Baseline,BRIDGE,w10,NewGenBuiltCost,14916.97439
Baseline,BRIDGE,w100,NewGenBuiltCost,13711.64102
Baseline,BRIDGE,w11,NewGenBuiltCost,15347.71647
Baseline,BRIDGE,w12,NewGenBuiltCost,15393.44404
Baseline,BRIDGE,w13,NewGenBuiltCost,15937.41205
Baseline,BRIDGE,w14,NewGenBuiltCost,13736.2095
Baseline,BRIDGE,w15,NewGenBuiltCost,14317.28227
Baseline,BRIDGE,w16,NewGenBuiltCost,15234.28249
Baseline,BRIDGE,w17,NewGenBuiltCost,14055.10613
Baseline,BRIDGE,w18,NewGenBuiltCost,14895.95161
Baseline,BRIDGE,w19,NewGenBuiltCost,13953.02782
Baseline,BRIDGE,w2,NewGenBuiltCost,15523.73783
Baseline,BRIDGE,w20,NewGenBuiltCost,16486.52293
Baseline,BRIDGE,w21,NewGenBuiltCost,14929.69608
Baseline,BRIDGE,w22,NewGenBuiltCost,17785.22978
Baseline,BRIDGE,w23,NewGenBuiltCost,14980.02871
Baseline,BRIDGE,w24,NewGenBuiltCost,15668.21522
Baseline,BRIDGE,w25,NewGenBuiltCost,14390.05531
Baseline,BRIDGE,w26,NewGenBuiltCost,14898.00597
Baseline,BRIDGE,w27,NewGenBuiltCost,15547.38635
Baseline,BRIDGE,w28,NewGenBuiltCost,14425.2354
Baseline,BRIDGE,w29,NewGenBuiltCost,14997.81271
Baseline,BRIDGE,w3,NewGenBuiltCost,13393.11627
Baseline,BRIDGE,w30,NewGenBuiltCost,16022.32554
Baseline,BRIDGE,w31,NewGenBuiltCost,15550.65083
Baseline,BRIDGE,w32,NewGenBuiltCost,15457.05873
Baseline,BRIDGE,w33,NewGenBuiltCost,14111.83459
Baseline,BRIDGE,w34,NewGenBuiltCost,14657.34258
Baseline,BRIDGE,w35,NewGenBuiltCost,14028.64302
Baseline,BRIDGE,w36,NewGenBuiltCost,15781.92568
Baseline,BRIDGE,w37,NewGenBuiltCost,15252.62782
Baseline,BRIDGE,w38,NewGenBuiltCost,18152.39775
Baseline,BRIDGE,w39,NewGenBuiltCost,14638.31731
Baseline,BRIDGE,w4,NewGenBuiltCost,15664.2811
Baseline,BRIDGE,w40,NewGenBuiltCost,15714.73788
Baseline,BRIDGE,w41,NewGenBuiltCost,14136.3781
Baseline,BRIDGE,w42,NewGenBuiltCost,15416.24352
Baseline,BRIDGE,w43,NewGenBuiltCost,14966.55168
Baseline,BRIDGE,w44,NewGenBuiltCost,13943.02942
Baseline,BRIDGE,w45,NewGenBuiltCost,14047.59973
Baseline,BRIDGE,w46,NewGenBuiltCost,15541.84627
Baseline,BRIDGE,w47,NewGenBuiltCost,15352.24954
Baseline,BRIDGE,w48,NewGenBuiltCost,15213.36185
Baseline,BRIDGE,w49,NewGenBuiltCost,14241.56454
Baseline,BRIDGE,w5,NewGenBuiltCost,15899.46488
Baseline,BRIDGE,w50,NewGenBuiltCost,14256.60925
Baseline,BRIDGE,w51,NewGenBuiltCost,14192.52528
Baseline,BRIDGE,w52,NewGenBuiltCost,14121.89062
Baseline,BRIDGE,w53,NewGenBuiltCost,17252.85167
Baseline,BRIDGE,w54,NewGenBuiltCost,16749.3358
Baseline,BRIDGE,w55,NewGenBuiltCost,18370.10878
Baseline,BRIDGE,w56,NewGenBuiltCost,14954.37581
Baseline,BRIDGE,w57,NewGenBuiltCost,15388.92866
Baseline,BRIDGE,w58,NewGenBuiltCost,17706.65744
Baseline,BRIDGE,w59,NewGenBuiltCost,15703.10036
Baseline,BRIDGE,w6,NewGenBuiltCost,13942.77091
Baseline,BRIDGE,w60,NewGenBuiltCost,15023.19862
Baseline,BRIDGE,w61,NewGenBuiltCost,13926.30539
Baseline,BRIDGE,w62,NewGenBuiltCost,14896.03327
Baseline,BRIDGE,w63,NewGenBuiltCost,14106.16715
Baseline,BRIDGE,w64,NewGenBuiltCost,16013.6098
Baseline,BRIDGE,w65,NewGenBuiltCost,13844.32347
Baseline,BRIDGE,w66,NewGenBuiltCost,14004.80813
Baseline,BRIDGE,w67,NewGenBuiltCost,13641.66494
Baseline,BRIDGE,w68,NewGenBuiltCost,14144.18371
Baseline,BRIDGE,w69,NewGenBuiltCost,13984.57421
Baseline,BRIDGE,w7,NewGenBuiltCost,14447.12583
Baseline,BRIDGE,w70,NewGenBuiltCost,15187.25927
Baseline,BRIDGE,w71,NewGenBuiltCost,14741.52921
Baseline,BRIDGE,w72,NewGenBuiltCost,14101.17962
Baseline,BRIDGE,w73,NewGenBuiltCost,15453.73036
Baseline,BRIDGE,w74,NewGenBuiltCost,14092.69923
Baseline,BRIDGE,w75,NewGenBuiltCost,14456.46934
Baseline,BRIDGE,w76,NewGenBuiltCost,15807.39976
Baseline,BRIDGE,w77,NewGenBuiltCost,14145.54772
Baseline,BRIDGE,w78,NewGenBuiltCost,13905.91186
Baseline,BRIDGE,w79,NewGenBuiltCost,14359.24277
Baseline,BRIDGE,w8,NewGenBuiltCost,14314.6124
Baseline,BRIDGE,w80,NewGenBuiltCost,15342.90803
Baseline,BRIDGE,w81,NewGenBuiltCost,14093.7064
Baseline,BRIDGE,w82,NewGenBuiltCost,14323.11102
Baseline,BRIDGE,w83,NewGenBuiltCost,14499.9154
Baseline,BRIDGE,w84,NewGenBuiltCost,14126.8586
Baseline,BRIDGE,w85,NewGenBuiltCost,14270.58059
Baseline,BRIDGE,w86,NewGenBuiltCost,13703.91696
Baseline,BRIDGE,w87,NewGenBuiltCost,14632.08315
Baseline,BRIDGE,w88,NewGenBuiltCost,15103.2982
Baseline,BRIDGE,w89,NewGenBuiltCost,15612.81953
Baseline,BRIDGE,w9,NewGenBuiltCost,14612.02079
Baseline,BRIDGE,w90,NewGenBuiltCost,14820.62194
Baseline,BRIDGE,w91,NewGenBuiltCost,15559.72826
Baseline,BRIDGE,w92,NewGenBuiltCost,15817.51946
Baseline,BRIDGE,w93,NewGenBuiltCost,15019.04361
Baseline,BRIDGE,w94,NewGenBuiltCost,14374.98339
Baseline,BRIDGE,w95,NewGenBuiltCost,15223.71935
Baseline,BRIDGE,w96,NewGenBuiltCost,14967.26671
Baseline,BRIDGE,w97,NewGenBuiltCost,15593.78362
Baseline,BRIDGE,w98,NewGenBuiltCost,14933.24515
Baseline,BRIDGE,w99,NewGenBuiltCost,16073.10257
Baseline,NZT,w1,NewGenBuiltCost,16553.10896
Baseline,NZT,w10,NewGenBuiltCost,18750.08619
Baseline,NZT,w100,NewGenBuiltCost,17373.0323
Baseline,NZT,w11,NewGenBuiltCost,16898.13647
Baseline,NZT,w12,NewGenBuiltCost,18862.07947
Baseline,NZT,w13,NewGenBuiltCost,20152.64488
Baseline,NZT,w14,NewGenBuiltCost,16832.88343
Baseline,NZT,w15,NewGenBuiltCost,16647.60955
Baseline,NZT,w16,NewGenBuiltCost,20287.9936
Baseline,NZT,w17,NewGenBuiltCost,16754.84896
Baseline,NZT,w18,NewGenBuiltCost,16723.05619
Baseline,NZT,w19,NewGenBuiltCost,17579.75626
Baseline,NZT,w2,NewGenBuiltCost,16738.24564
Baseline,NZT,w20,NewGenBuiltCost,18375.35453
Baseline,NZT,w21,NewGenBuiltCost,19338.98516
Baseline,NZT,w22,NewGenBuiltCost,17486.64821
Baseline,NZT,w23,NewGenBuiltCost,17510.2695
Baseline,NZT,w24,NewGenBuiltCost,16498.63503
Baseline,NZT,w25,NewGenBuiltCost,16157.85931
Baseline,NZT,w26,NewGenBuiltCost,18783.63481
Baseline,NZT,w27,NewGenBuiltCost,19162.31774
Baseline,NZT,w28,NewGenBuiltCost,17287.60511
Baseline,NZT,w29,NewGenBuiltCost,19022.07505
Baseline,NZT,w3,NewGenBuiltCost,17686.13991
Baseline,NZT,w30,NewGenBuiltCost,17541.42587
Baseline,NZT,w31,NewGenBuiltCost,18391.14891
Baseline,NZT,w32,NewGenBuiltCost,18549.93646
Baseline,NZT,w33,NewGenBuiltCost,16821.67758
Baseline,NZT,w34,NewGenBuiltCost,17618.62376
Baseline,NZT,w35,NewGenBuiltCost,18857.13232
Baseline,NZT,w36,NewGenBuiltCost,19643.45501
Baseline,NZT,w37,NewGenBuiltCost,18782.0166
Baseline,NZT,w38,NewGenBuiltCost,19810.96519
Baseline,NZT,w39,NewGenBuiltCost,16505.86607
Baseline,NZT,w4,NewGenBuiltCost,18817.28949
Baseline,NZT,w40,NewGenBuiltCost,17537.15095
Baseline,NZT,w41,NewGenBuiltCost,17655.32847
Baseline,NZT,w42,NewGenBuiltCost,16799.32605
Baseline,NZT,w43,NewGenBuiltCost,20158.13815
Baseline,NZT,w44,NewGenBuiltCost,17494.67284
Baseline,NZT,w45,NewGenBuiltCost,17581.11198
Baseline,NZT,w46,NewGenBuiltCost,17333.09042
Baseline,NZT,w47,NewGenBuiltCost,16560.5752
Baseline,NZT,w48,NewGenBuiltCost,17823.98415
Baseline,NZT,w49,NewGenBuiltCost,16420.99908
Baseline,NZT,w5,NewGenBuiltCost,18419.58054
Baseline,NZT,w50,NewGenBuiltCost,16991.90276
Baseline,NZT,w51,NewGenBuiltCost,19493.29477
Baseline,NZT,w52,NewGenBuiltCost,18965.15025
Baseline,NZT,w53,NewGenBuiltCost,18793.87336
Baseline,NZT,w54,NewGenBuiltCost,17231.72762
Baseline,NZT,w55,NewGenBuiltCost,19830.41277
Baseline,NZT,w56,NewGenBuiltCost,16948.385
Baseline,NZT,w57,NewGenBuiltCost,20408.11374
Baseline,NZT,w58,NewGenBuiltCost,19177.82406
Baseline,NZT,w59,NewGenBuiltCost,17758.9
Baseline,NZT,w6,NewGenBuiltCost,19254.8908
Baseline,NZT,w60,NewGenBuiltCost,17417.58748
Baseline,NZT,w61,NewGenBuiltCost,16971.62157
Baseline,NZT,w62,NewGenBuiltCost,17420.87857
Baseline,NZT,w63,NewGenBuiltCost,16689.40219
Baseline,NZT,w64,NewGenBuiltCost,16690.58346
Baseline,NZT,w65,NewGenBuiltCost,18755.35758
Baseline,NZT,w66,NewGenBuiltCost,17421.32232
Baseline,NZT,w67,NewGenBuiltCost,18006.69013
Baseline,NZT,w68,NewGenBuiltCost,18571.4169
Baseline,NZT,w69,NewGenBuiltCost,17397.51738
Baseline,NZT,w7,NewGenBuiltCost,16246.14401
Baseline,NZT,w70,NewGenBuiltCost,19263.27067
Baseline,NZT,w71,NewGenBuiltCost,17317.07958
Baseline,NZT,w72,NewGenBuiltCost,19226.23374
Baseline,NZT,w73,NewGenBuiltCost,17333.77936
Baseline,NZT,w74,NewGenBuiltCost,16621.49418
Baseline,NZT,w75,NewGenBuiltCost,18170.26086
Baseline,NZT,w76,NewGenBuiltCost,17305.54229
Baseline,NZT,w77,NewGenBuiltCost,18720.77712
Baseline,NZT,w78,NewGenBuiltCost,16770.62813
Baseline,NZT,w79,NewGenBuiltCost,17257.38292
Baseline,NZT,w8,NewGenBuiltCost,19305.44595
Baseline,NZT,w80,NewGenBuiltCost,18639.64789
Baseline,NZT,w81,NewGenBuiltCost,19147.98352
Baseline,NZT,w82,NewGenBuiltCost,17499.43532
Baseline,NZT,w83,NewGenBuiltCost,17713.01425
Baseline,NZT,w84,NewGenBuiltCost,17563.18505
Baseline,NZT,w85,NewGenBuiltCost,16948.385
Baseline,NZT,w86,NewGenBuiltCost,17360.14303
Baseline,NZT,w87,NewGenBuiltCost,16657.15924
Baseline,NZT,w88,NewGenBuiltCost,17425.21084
Baseline,NZT,w89,NewGenBuiltCost,18170.66701
Baseline,NZT,w9,NewGenBuiltCost,18548.00409
Baseline,NZT,w90,NewGenBuiltCost,18455.57751
Baseline,NZT,w91,NewGenBuiltCost,17041.86997
Baseline,NZT,w92,NewGenBuiltCost,17643.21989
Baseline,NZT,w93,NewGenBuiltCost,16658.27244
Baseline,NZT,w94,NewGenBuiltCost,16918.71079
Baseline,NZT,w95,NewGenBuiltCost,16836.26788
Baseline,NZT,w96,NewGenBuiltCost,18849.12277
Baseline,NZT,w97,NewGenBuiltCost,18935.78841
Baseline,NZT,w98,NewGenBuiltCost,18344.87875
Baseline,NZT,w99,NewGenBuiltCost,16678.54492
Baseline,REF,w1,NewGenBuiltCost,15094.88386
Baseline,REF,w10,NewGenBuiltCost,15645.94694
Baseline,REF,w100,NewGenBuiltCost,14970.9759
Baseline,REF,w11,NewGenBuiltCost,32219.86248
Baseline,REF,w12,NewGenBuiltCost,15549.76672
Baseline,REF,w13,NewGenBuiltCost,14731.79598
Baseline,REF,w14,NewGenBuiltCost,14736.31149
Baseline,REF,w15,NewGenBuiltCost,14859.12106
Baseline,REF,w16,NewGenBuiltCost,14997.65926
Baseline,REF,w17,NewGenBuiltCost,14642.51992
Baseline,REF,w18,NewGenBuiltCost,16303.12591
Baseline,REF,w19,NewGenBuiltCost,14796.18
Baseline,REF,w2,NewGenBuiltCost,15686.91205
Baseline,REF,w20,NewGenBuiltCost,14448.33918
Baseline,REF,w21,NewGenBuiltCost,14318.74609
Baseline,REF,w22,NewGenBuiltCost,15803.07313
Baseline,REF,w23,NewGenBuiltCost,14653.59235
Baseline,REF,w24,NewGenBuiltCost,14619.33807
Baseline,REF,w25,NewGenBuiltCost,14865.06099
Baseline,REF,w26,NewGenBuiltCost,15106.45456
Baseline,REF,w27,NewGenBuiltCost,15843.27228
Baseline,REF,w28,NewGenBuiltCost,14972.69546
Baseline,REF,w29,NewGenBuiltCost,16982.5063
Baseline,REF,w3,NewGenBuiltCost,14813.17603
Baseline,REF,w30,NewGenBuiltCost,16302.94685
Baseline,REF,w31,NewGenBuiltCost,14659.22072
Baseline,REF,w32,NewGenBuiltCost,14946.20231
Baseline,REF,w33,NewGenBuiltCost,15020.03693
Baseline,REF,w34,NewGenBuiltCost,14650.44492
Baseline,REF,w35,NewGenBuiltCost,15823.96159
Baseline,REF,w36,NewGenBuiltCost,15167.90189
Baseline,REF,w37,NewGenBuiltCost,14787.2547
Baseline,REF,w38,NewGenBuiltCost,32292.85842
Baseline,REF,w39,NewGenBuiltCost,14845.95257
Baseline,REF,w4,NewGenBuiltCost,17191.09855
Baseline,REF,w40,NewGenBuiltCost,14976.60758
Baseline,REF,w41,NewGenBuiltCost,15100.10138
Baseline,REF,w42,NewGenBuiltCost,14953.60685
Baseline,REF,w43,NewGenBuiltCost,32263.49212
Baseline,REF,w44,NewGenBuiltCost,14819.34097
Baseline,REF,w45,NewGenBuiltCost,16635.91611
Baseline,REF,w46,NewGenBuiltCost,14650.11672
Baseline,REF,w47,NewGenBuiltCost,15473.7098
Baseline,REF,w48,NewGenBuiltCost,15967.2273
Baseline,REF,w49,NewGenBuiltCost,14830.79433
Baseline,REF,w5,NewGenBuiltCost,14957.39822
Baseline,REF,w50,NewGenBuiltCost,15339.61401
Baseline,REF,w51,NewGenBuiltCost,15274.22531
Baseline,REF,w52,NewGenBuiltCost,14631.62403
Baseline,REF,w53,NewGenBuiltCost,14796.43045
Baseline,REF,w54,NewGenBuiltCost,14587.41593
Baseline,REF,w55,NewGenBuiltCost,14584.41818
Baseline,REF,w56,NewGenBuiltCost,14950.6547
Baseline,REF,w57,NewGenBuiltCost,14615.20538
Baseline,REF,w58,NewGenBuiltCost,15073.08528
Baseline,REF,w59,NewGenBuiltCost,14703.80065
Baseline,REF,w6,NewGenBuiltCost,16260.43644
Baseline,REF,w60,NewGenBuiltCost,32218.31003
Baseline,REF,w61,NewGenBuiltCost,15941.80298
Baseline,REF,w62,NewGenBuiltCost,14712.98668
Baseline,REF,w63,NewGenBuiltCost,14674.00229
Baseline,REF,w64,NewGenBuiltCost,16511.19474
Baseline,REF,w65,NewGenBuiltCost,16316.49968
Baseline,REF,w66,NewGenBuiltCost,14999.71898
Baseline,REF,w67,NewGenBuiltCost,15872.42325
Baseline,REF,w68,NewGenBuiltCost,14744.85011
Baseline,REF,w69,NewGenBuiltCost,14640.09652
Baseline,REF,w7,NewGenBuiltCost,14796.30114
Baseline,REF,w70,NewGenBuiltCost,14554.4843
Baseline,REF,w71,NewGenBuiltCost,14624.7891
Baseline,REF,w72,NewGenBuiltCost,15002.52694
Baseline,REF,w73,NewGenBuiltCost,15855.50483
Baseline,REF,w74,NewGenBuiltCost,15735.01212
Baseline,REF,w75,NewGenBuiltCost,14313.32667
Baseline,REF,w76,NewGenBuiltCost,27964.10465
Baseline,REF,w77,NewGenBuiltCost,14713.68967
Baseline,REF,w78,NewGenBuiltCost,15461.39442
Baseline,REF,w79,NewGenBuiltCost,15371.09154
Baseline,REF,w8,NewGenBuiltCost,17046.4734
Baseline,REF,w80,NewGenBuiltCost,14774.63841
Baseline,REF,w81,NewGenBuiltCost,15658.71688
Baseline,REF,w82,NewGenBuiltCost,15765.70299
Baseline,REF,w83,NewGenBuiltCost,14890.19063
Baseline,REF,w84,NewGenBuiltCost,14717.78717
Baseline,REF,w85,NewGenBuiltCost,32229.21608
Baseline,REF,w86,NewGenBuiltCost,14512.51158
Baseline,REF,w87,NewGenBuiltCost,14640.17613
Baseline,REF,w88,NewGenBuiltCost,16703.66367
Baseline,REF,w89,NewGenBuiltCost,14807.79237
Baseline,REF,w9,NewGenBuiltCost,17512.94406
Baseline,REF,w90,NewGenBuiltCost,14465.82817
Baseline,REF,w91,NewGenBuiltCost,14582.19118
Baseline,REF,w92,NewGenBuiltCost,14783.53028
Baseline,REF,w93,NewGenBuiltCost,16204.22465
Baseline,REF,w94,NewGenBuiltCost,17010.18948
Baseline,REF,w95,NewGenBuiltCost,14824.96021
Baseline,REF,w96,NewGenBuiltCost,14858.11795
Baseline,REF,w97,NewGenBuiltCost,15111.13377
Baseline,REF,w98,NewGenBuiltCost,14525.47139
Baseline,REF,w99,NewGenBuiltCost,14982.10371
Baseline,BRIDGE,w1,FixedCosts,7451.027438
Baseline,BRIDGE,w10,FixedCosts,7648.422657
Baseline,BRIDGE,w100,FixedCosts,7440.046572
Baseline,BRIDGE,w11,FixedCosts,7786.493076
Baseline,BRIDGE,w12,FixedCosts,7742.722207
Baseline,BRIDGE,w13,FixedCosts,7901.218503
Baseline,BRIDGE,w14,FixedCosts,7445.205466
Baseline,BRIDGE,w15,FixedCosts,7502.429744
Baseline,BRIDGE,w16,FixedCosts,7689.210806
Baseline,BRIDGE,w17,FixedCosts,7475.919807
Baseline,BRIDGE,w18,FixedCosts,7633.64115
Baseline,BRIDGE,w19,FixedCosts,7456.245517
Baseline,BRIDGE,w2,FixedCosts,7756.272825
Baseline,BRIDGE,w20,FixedCosts,8011.970422
Baseline,BRIDGE,w21,FixedCosts,7676.569784
Baseline,BRIDGE,w22,FixedCosts,8155.099723
Baseline,BRIDGE,w23,FixedCosts,7729.696268
Baseline,BRIDGE,w24,FixedCosts,7804.253499
Baseline,BRIDGE,w25,FixedCosts,7521.778767
Baseline,BRIDGE,w26,FixedCosts,7639.830842
Baseline,BRIDGE,w27,FixedCosts,7793.470498
Baseline,BRIDGE,w28,FixedCosts,7509.538186
Baseline,BRIDGE,w29,FixedCosts,7703.05245
Baseline,BRIDGE,w3,FixedCosts,7352.944868
Baseline,BRIDGE,w30,FixedCosts,7892.093471
Baseline,BRIDGE,w31,FixedCosts,7790.87509
Baseline,BRIDGE,w32,FixedCosts,7729.818453
Baseline,BRIDGE,w33,FixedCosts,7496.267857
Baseline,BRIDGE,w34,FixedCosts,7578.393155
Baseline,BRIDGE,w35,FixedCosts,7485.036708
Baseline,BRIDGE,w36,FixedCosts,7762.429075
Baseline,BRIDGE,w37,FixedCosts,7763.611898
Baseline,BRIDGE,w38,FixedCosts,8281.66725
Baseline,BRIDGE,w39,FixedCosts,7592.144978
Baseline,BRIDGE,w4,FixedCosts,7823.897918
Baseline,BRIDGE,w40,FixedCosts,7824.011792
Baseline,BRIDGE,w41,FixedCosts,7502.033135
Baseline,BRIDGE,w42,FixedCosts,7736.091361
Baseline,BRIDGE,w43,FixedCosts,7634.935094
Baseline,BRIDGE,w44,FixedCosts,7510.710719
Baseline,BRIDGE,w45,FixedCosts,7489.205108
Baseline,BRIDGE,w46,FixedCosts,7830.332639
Baseline,BRIDGE,w47,FixedCosts,7729.597058
Baseline,BRIDGE,w48,FixedCosts,7735.532097
Baseline,BRIDGE,w49,FixedCosts,7547.4868
Baseline,BRIDGE,w5,FixedCosts,7829.613449
Baseline,BRIDGE,w50,FixedCosts,7560.195844
Baseline,BRIDGE,w51,FixedCosts,7520.3615
Baseline,BRIDGE,w52,FixedCosts,7495.825838
Baseline,BRIDGE,w53,FixedCosts,8117.087139
Baseline,BRIDGE,w54,FixedCosts,7999.885141
Baseline,BRIDGE,w55,FixedCosts,8247.877543
Baseline,BRIDGE,w56,FixedCosts,7700.421023
Baseline,BRIDGE,w57,FixedCosts,7788.54337
Baseline,BRIDGE,w58,FixedCosts,8193.997359
Baseline,BRIDGE,w59,FixedCosts,7821.452813
Baseline,BRIDGE,w6,FixedCosts,7430.083349
Baseline,BRIDGE,w60,FixedCosts,7675.556436
Baseline,BRIDGE,w61,FixedCosts,7499.217976
Baseline,BRIDGE,w62,FixedCosts,7563.735884
Baseline,BRIDGE,w63,FixedCosts,7484.37089
Baseline,BRIDGE,w64,FixedCosts,7865.740583
Baseline,BRIDGE,w65,FixedCosts,7503.577042
Baseline,BRIDGE,w66,FixedCosts,7516.519827
Baseline,BRIDGE,w67,FixedCosts,7437.467428
Baseline,BRIDGE,w68,FixedCosts,7502.290562
Baseline,BRIDGE,w69,FixedCosts,7456.039944
Baseline,BRIDGE,w7,FixedCosts,7604.277926
Baseline,BRIDGE,w70,FixedCosts,7672.28929
Baseline,BRIDGE,w71,FixedCosts,7619.654237
Baseline,BRIDGE,w72,FixedCosts,7533.00012
Baseline,BRIDGE,w73,FixedCosts,7736.965178
Baseline,BRIDGE,w74,FixedCosts,7480.41201
