Hydrology,Scenario,Representative_w,Date,Year,Month,StorageHm3,TurbineHm3,SpillHm3,ReleaseHm3
Adverse,NZT,w1,2028-06-01,2028,6,164.8325,470.9905567,918.0094433,1389
Adverse,NZT,w1,2028-07-01,2028,7,164.8325,472.0542168,916.9457832,1389
Adverse,NZT,w1,2028-08-01,2028,8,164.8325,400.5219338,988.4780662,1389
Adverse,NZT,w1,2028-09-01,2028,9,232.2211817,430.1527703,756.6811845,1186.833955
Adverse,NZT,w1,2028-10-01,2028,10,473.7676934,365.674009,489.1864559,854.8604648
Adverse,NZT,w1,2028-11-01,2028,11,295.9251819,925.8198085,896.2077263,1822.027535
Adverse,NZT,w1,2028-12-01,2028,12,220.0659715,796.2426247,748.3837331,1544.626358
Adverse,NZT,w1,2029-01-01,2029,1,164.8325,723.8688977,610.8811023,1334.75
Adverse,NZT,w1,2029-02-01,2029,2,224.9589301,709.7943017,558.9528381,1268.74714
Adverse,NZT,w1,2029-03-01,2029,3,317.6068298,715.9559538,500.4982468,1216.454201
Adverse,NZT,w1,2029-04-01,2029,4,164.8325,770.6640067,911.1346529,1681.79866
Adverse,NZT,w1,2029-05-01,2029,5,164.8325,373.4051934,1015.594807,1389
Adverse,NZT,w1,2029-06-01,2029,6,164.8325,290.0293381,1098.970662,1389
Adverse,NZT,w1,2029-07-01,2029,7,164.8325,371.3202028,1017.679797,1389
Adverse,NZT,w1,2029-08-01,2029,8,164.8325,393.6128373,995.3871627,1389
Adverse,NZT,w1,2029-09-01,2029,9,221.2644513,411.5881979,864.5478996,1276.136097
Adverse,NZT,w1,2029-10-01,2029,10,403.3114523,429.5546648,547.3723809,976.9270457
Adverse,NZT,w1,2029-11-01,2029,11,272.3600023,767.6327391,913.7216108,1681.35435
Adverse,NZT,w1,2029-12-01,2029,12,164.8325,803.1851109,818.3973961,1621.582507
Adverse,NZT,w1,2030-01-01,2030,1,164.8325,632.7274,702.0226,1334.75
Adverse,NZT,w1,2030-02-01,2030,2,279.6950874,706.9053316,465.1194936,1172.024825
Adverse,NZT,w1,2030-03-01,2030,3,164.8325,776.2767845,829.6983903,1605.975175
Adverse,NZT,w1,2030-04-01,2030,4,164.8325,736.7418855,652.2581145,1389
Adverse,NZT,w1,2030-05-01,2030,5,164.8325,427.6879692,961.3120308,1389
Adverse,NZT,w1,2030-06-01,2030,6,164.8325,430.7971308,958.2028692,1389
Adverse,NZT,w1,2030-07-01,2030,7,164.8325,407.4151072,981.5848928,1389
Adverse,NZT,w1,2030-08-01,2030,8,164.8325,469.5977866,919.4022134,1389
Adverse,NZT,w1,2030-09-01,2030,9,164.8325,420.3468462,968.6531538,1389
Adverse,NZT,w1,2030-10-01,2030,10,348.0242622,310.8517396,719.0729739,1029.924714
Adverse,NZT,w1,2030-11-01,2030,11,223.4349618,780.7651808,850.105182,1630.870363
Adverse,NZT,w1,2030-12-01,2030,12,164.8325,783.8508391,722.3540846,1506.204924
Adverse,NZT,w1,2031-01-01,2031,1,203.5563512,649.0719009,569.5065454,1218.578446
Adverse,NZT,w1,2031-02-01,2031,2,169.6793527,723.7744467,771.7034016,1495.477848
Adverse,NZT,w1,2031-03-01,2031,3,168.4871645,750.1864091,641.1979673,1391.384376
Adverse,NZT,w1,2031-04-01,2031,4,164.8325,739.9063988,656.4029303,1396.309329
Adverse,NZT,w1,2031-05-01,2031,5,164.8325,416.7139043,972.2860957,1389
Adverse,NZT,w1,2031-06-01,2031,6,164.8325,415.2139109,973.7860891,1389
Adverse,NZT,w1,2031-07-01,2031,7,164.8325,351.8667459,1037.133254,1389
Adverse,NZT,w1,2031-08-01,2031,8,164.8325,414.2696836,974.7303164,1389
Adverse,NZT,w1,2031-09-01,2031,9,171.1733044,328.8307635,1047.487628,1376.318391
Adverse,NZT,w1,2031-10-01,2031,10,281.0850289,390.4482938,662.4757286,1052.924022
Adverse,NZT,w1,2031-11-01,2031,11,313.0231373,722.6957857,731.4305262,1454.126312
Adverse,NZT,w1,2031-12-01,2031,12,203.5563512,676.0513408,880.4083802,1556.459721
Adverse,NZT,w1,2032-01-01,2032,1,187.3806409,739.5701692,527.5354081,1267.105577
Adverse,NZT,w1,2032-02-01,2032,2,164.8325,785.2576761,671.3867466,1456.644423
Adverse,NZT,w1,2032-03-01,2032,3,164.8325,741.228818,647.771182,1389
Adverse,NZT,w1,2032-04-01,2032,4,164.8325,734.3651249,654.6348751,1389
Adverse,NZT,w1,2032-05-01,2032,5,164.8325,340.295528,1048.704472,1389
Adverse,NZT,w1,2032-06-01,2032,6,164.8325,384.6652145,1004.334785,1389
Adverse,NZT,w1,2032-07-01,2032,7,164.8325,355.7688364,1033.231164,1389
Adverse,NZT,w1,2032-08-01,2032,8,164.8325,479.1425978,909.8574022,1389
Adverse,NZT,w1,2032-09-01,2032,9,230.9653005,502.818777,687.7828213,1190.601598
Adverse,NZT,w1,2032-10-01,2032,10,363.4193865,490.8644379,691.2733042,1182.137742
Adverse,NZT,w1,2032-11-01,2032,11,202.1811073,761.9204834,957.6429616,1719.563445
Adverse,NZT,w1,2032-12-01,2032,12,187.3806409,718.5216593,677.5311327,1396.052792
Adverse,NZT,w1,2033-01-01,2033,1,164.8325,728.8900562,605.8599438,1334.75
Adverse,NZT,w1,2033-02-01,2033,2,252.5825,661.7551076,564.4948924,1226.25
Adverse,NZT,w1,2033-03-01,2033,3,200.6889239,729.6985133,750.338639,1480.037152
Adverse,NZT,w1,2033-04-01,2033,4,164.8325,761.5867344,699.1261133,1460.712848
Adverse,NZT,w1,2033-05-01,2033,5,164.8325,388.2247102,1000.77529,1389
Adverse,NZT,w1,2033-06-01,2033,6,164.8325,349.2977694,1039.702231,1389
Adverse,NZT,w1,2033-07-01,2033,7,164.8325,472.2878458,916.7121542,1389
Adverse,NZT,w1,2033-08-01,2033,8,164.8325,415.4128001,973.5871999,1389
Adverse,NZT,w1,2033-09-01,2033,9,238.4288856,393.5391717,774.6716715,1168.210843
Adverse,NZT,w1,2033-10-01,2033,10,388.8233846,455.228907,673.0875959,1128.316503
Adverse,NZT,w1,2033-11-01,2033,11,201.0216825,785.263629,1012.83066,1798.094289
Adverse,NZT,w1,2033-12-01,2033,12,164.8325,746.5803816,714.7979834,1461.378365
Adverse,NZT,w1,2034-01-01,2034,1,183.6374537,712.4878429,565.8472958,1278.335139
Adverse,NZT,w1,2034-02-01,2034,2,180.6874379,713.3063399,700.3986455,1413.704985
Adverse,NZT,w1,2034-03-01,2034,3,194.0525722,715.8817708,617.1678883,1333.049659
Adverse,NZT,w1,2034-04-01,2034,4,164.8325,790.1078336,686.5523831,1476.660217
Adverse,NZT,w1,2034-05-01,2034,5,164.8325,451.5510017,937.4489983,1389
Adverse,NZT,w1,2034-06-01,2034,6,164.8325,332.9526931,1056.047307,1389
Adverse,NZT,w1,2034-07-01,2034,7,164.8325,335.264073,1053.735927,1389
Adverse,NZT,w1,2034-08-01,2034,8,164.8325,452.0916043,936.9083957,1389
Adverse,NZT,w1,2034-09-01,2034,9,192.4266939,377.1056104,956.7060018,1333.811612
Adverse,NZT,w1,2034-10-01,2034,10,342.5825,415.2552324,686.1831554,1101.438388
Adverse,NZT,w1,2034-11-01,2034,11,214.3992177,781.5581579,851.0584067,1632.616565
Adverse,NZT,w1,2034-12-01,2034,12,183.6374537,662.8940139,768.8245603,1431.718574
Adverse,NZT,w1,2035-01-01,2035,1,192.1606187,694.9554807,579.7353023,1274.690783
Adverse,NZT,w1,2035-02-01,2035,2,252.836813,573.6289378,699.4216532,1273.050591
Adverse,NZT,w1,2035-03-01,2035,3,322.1972499,745.9244875,517.1046388,1263.029126
Adverse,NZT,w1,2035-04-01,2035,4,164.8325,766.4719013,924.5075985,1690.9795
Adverse,NZT,w1,2035-05-01,2035,5,164.8325,437.4005327,951.5994673,1389
Adverse,NZT,w1,2035-06-01,2035,6,164.8325,363.7539066,1025.246093,1389
Adverse,NZT,w1,2035-07-01,2035,7,164.8325,265.8523437,1123.147656,1389
Adverse,NZT,w1,2035-08-01,2035,8,164.8325,354.1835494,1034.816451,1389
Adverse,NZT,w1,2035-09-01,2035,9,218.9512484,421.4523676,859.3101356,1280.762503
Adverse,NZT,w1,2035-10-01,2035,10,409.1890177,331.4803644,533.1875793,864.6679437
Adverse,NZT,w1,2035-11-01,2035,11,226.1868259,763.538189,1135.322712,1898.860901
Adverse,NZT,w1,2035-12-01,2035,12,192.1606187,737.3064615,714.3429732,1451.649435
Adverse,NZT,w1,2036-01-01,2036,1,169.150656,648.9539228,677.1597653,1326.113688
Adverse,NZT,w1,2036-02-01,2036,2,252.5825,703.0261242,531.8601878,1234.886312
Adverse,NZT,w1,2036-03-01,2036,3,170.153942,723.0586013,818.0485147,1541.107116
Adverse,NZT,w1,2036-04-01,2036,4,164.8325,757.9222534,641.7206306,1399.642884
Adverse,NZT,w1,2036-05-01,2036,5,164.8325,421.071834,967.928166,1389
Adverse,NZT,w1,2036-06-01,2036,6,164.8325,323.1222621,1065.877738,1389
Adverse,NZT,w1,2036-07-01,2036,7,164.8325,385.0135152,1003.986485,1389
Adverse,NZT,w1,2036-08-01,2036,8,164.8325,380.2740705,1008.725929,1389
Adverse,NZT,w1,2036-09-01,2036,9,164.8325,368.7973028,1020.202697,1389
Adverse,NZT,w1,2036-10-01,2036,10,342.5825,454.6513269,591.5986731,1046.25
Adverse,NZT,w1,2036-11-01,2036,11,195.8690109,746.0366221,923.6403562,1669.676978
Adverse,NZT,w1,2036-12-01,2036,12,169.150656,670.5872339,771.8494759,1442.43671
Adverse,NZT,w1,2037-01-01,2037,1,204.1068352,660.1280384,556.7989561,1216.926994
Adverse,NZT,w1,2037-02-01,2037,2,209.6865396,727.2984535,689.8164728,1417.114926
Adverse,NZT,w1,2037-03-01,2037,3,292.5802618,751.1730744,484.7894813,1235.962556
Adverse,NZT,w1,2037-04-01,2037,4,164.8325,810.5292999,821.2162237,1631.745524
Adverse,NZT,w1,2037-05-01,2037,5,164.8325,339.0403583,1049.959642,1389
Adverse,NZT,w1,2037-06-01,2037,6,164.8325,274.6110533,1114.388947,1389
Adverse,NZT,w1,2037-07-01,2037,7,164.8325,402.1924494,986.8075506,1389
Adverse,NZT,w1,2037-08-01,2037,8,164.8325,381.8897506,1007.110249,1389
Adverse,NZT,w1,2037-09-01,2037,9,164.8325,271.6611246,1117.338875,1389
Adverse,NZT,w1,2037-10-01,2037,10,230.3575853,438.7925172,819.1573121,1257.949829
Adverse,NZT,w1,2037-11-01,2037,11,270.1434893,750.1049439,572.0732481,1322.178192
Adverse,NZT,w1,2037-12-01,2037,12,204.1068352,713.7883652,755.2606078,1469.048973
Adverse,NZT,w1,2038-01-01,2038,1,233.1178832,612.7310339,528.2712313,1141.002265
Adverse,NZT,w1,2038-02-01,2038,2,202.1806913,798.0441716,672.6589893,1470.703161
Adverse,NZT,w1,2038-03-01,2038,3,315.1988378,687.9091012,462.5364592,1150.44556
Adverse,NZT,w1,2038-04-01,2038,4,164.8325,785.907114,953.6918995,1739.599014
Adverse,NZT,w1,2038-05-01,2038,5,164.8325,416.1285236,972.8714764,1389
Adverse,NZT,w1,2038-06-01,2038,6,164.8325,400.5368499,988.4631501,1389
Adverse,NZT,w1,2038-07-01,2038,7,164.8325,376.8309483,1012.169052,1389
Adverse,NZT,w1,2038-08-01,2038,8,164.8325,380.7531727,1008.246827,1389
Adverse,NZT,w1,2038-09-01,2038,9,244.4643708,317.046943,912.6893155,1229.736258
Adverse,NZT,w1,2038-10-01,2038,10,336.777068,400.3623542,632.0676834,1032.430038
Adverse,NZT,w1,2038-11-01,2038,11,352.2124786,745.9173108,697.2764573,1443.193768
Adverse,NZT,w1,2038-12-01,2038,12,233.1178832,696.551288,960.340913,1656.892201
Adverse,NZT,w1,2039-01-01,2039,1,208.9248149,665.91422,536.5588353,1202.473055
Adverse,NZT,w1,2039-02-01,2039,2,285.9092928,687.9502968,603.9230623,1291.873359
Adverse,NZT,w1,2039-03-01,2039,3,201.9091336,684.907051,822.2666339,1507.173685
Adverse,NZT,w1,2039-04-01,2039,4,252.5825,706.83794,630.6419606,1337.479901
Adverse,NZT,w1,2039-05-01,2039,5,164.8325,416.1989156,1135.551084,1551.75
Adverse,NZT,w1,2039-06-01,2039,6,164.8325,415.753221,973.246779,1389
Adverse,NZT,w1,2039-07-01,2039,7,164.8325,373.9395204,1015.06048,1389
Adverse,NZT,w1,2039-08-01,2039,8,164.8325,258.2817252,1130.718275,1389
Adverse,NZT,w1,2039-09-01,2039,9,164.8325,413.2146983,975.7853017,1389
Adverse,NZT,w1,2039-10-01,2039,10,333.9645284,357.8594654,705.6264777,1063.485943
Adverse,NZT,w1,2039-11-01,2039,11,224.501542,714.7576247,820.7493063,1535.506931
Adverse,NZT,w1,2039-12-01,2039,12,208.9248149,697.1843055,738.5458757,1435.730181
Adverse,NZT,w1,2040-01-01,2040,1,164.8325,709.461632,625.288368,1334.75
Adverse,NZT,w1,2040-02-01,2040,2,164.8325,748.3097792,640.6902208,1389
Adverse,NZT,w1,2040-03-01,2040,3,217.7329889,705.9204365,543.5468475,1249.467284
Adverse,NZT,w1,2040-04-01,2040,4,164.8325,756.4959537,772.0367623,1528.532716
Adverse,NZT,w1,2040-05-01,2040,5,164.8325,416.7661545,972.2338455,1389
Adverse,NZT,w1,2040-06-01,2040,6,164.8325,362.1336787,1026.866321,1389
Adverse,NZT,w1,2040-07-01,2040,7,164.8325,399.0768966,989.9231034,1389
Adverse,NZT,w1,2040-08-01,2040,8,164.8325,247.1626387,1141.837361,1389
Adverse,NZT,w1,2040-09-01,2040,9,171.9572838,330.58441,1044.166022,1374.750432
Adverse,NZT,w1,2040-10-01,2040,10,314.2368474,258.1122147,696.9243107,955.0365254
Adverse,NZT,w1,2040-11-01,2040,11,336.0696933,756.992528,667.0089346,1424.001463
Adverse,NZT,w1,2040-12-01,2040,12,164.8325,790.0036991,1012.207881,1802.21158
Adverse,NZT,w1,2041-01-01,2041,1,176.3375706,695.8548025,604.3799857,1300.234788
Adverse,NZT,w1,2041-02-01,2041,2,252.5825,778.2059926,482.5592192,1260.765212
Adverse,NZT,w1,2041-03-01,2041,3,183.6795615,766.3358816,747.7199954,1514.055877
Adverse,NZT,w1,2041-04-01,2041,4,164.8325,760.4609571,666.2331659,1426.694123
Adverse,NZT,w1,2041-05-01,2041,5,164.8325,409.5085462,979.4914538,1389
Adverse,NZT,w1,2041-06-01,2041,6,164.8325,376.1677041,1012.832296,1389
Adverse,NZT,w1,2041-07-01,2041,7,164.8325,361.3559334,1027.644067,1389
Adverse,NZT,w1,2041-08-01,2041,8,164.8325,366.5931131,1022.406887,1389
Adverse,NZT,w1,2041-09-01,2041,9,164.8325,395.0473319,993.9526681,1389
Adverse,NZT,w1,2041-10-01,2041,10,312.6930479,406.2354074,699.7934969,1106.028904
Adverse,NZT,w1,2041-11-01,2041,11,200.2863147,765.6038409,835.4596254,1601.063466
Adverse,NZT,w1,2041-12-01,2041,12,176.3375706,769.7236665,655.6687511,1425.392418
Adverse,NZT,w1,2042-01-01,2042,1,172.8025686,933.5045044,377.3352897,1310.839794
Adverse,NZT,w1,2042-02-01,2042,2,283.72568,933.1396279,253.0319473,1186.171575
Adverse,NZT,w1,2042-03-01,2042,3,231.7820552,944.1146796,537.7248409,1481.83952
Adverse,NZT,w1,2042-04-01,2042,4,164.8325,1117.659548,405.2395626,1522.89911
Adverse,NZT,w1,2042-05-01,2042,5,164.8325,584.2530005,804.7469995,1389
Adverse,NZT,w1,2042-06-01,2042,6,164.8325,533.6745078,855.3254922,1389
Adverse,NZT,w1,2042-07-01,2042,7,164.8325,570.7738705,818.2261295,1389
Adverse,NZT,w1,2042-08-01,2042,8,164.8325,558.1092514,830.8907486,1389
Adverse,NZT,w1,2042-09-01,2042,9,164.8325,523.1509846,865.8490154,1389
Adverse,NZT,w1,2042-10-01,2042,10,299.6591147,572.2928199,559.8039507,1132.096771
Adverse,NZT,w1,2042-11-01,2042,11,217.4068374,936.117075,558.8189441,1494.936019
Adverse,NZT,w1,2042-12-01,2042,12,172.8025686,1011.539673,504.5173312,1516.057004
Adverse,NZT,w1,2043-01-01,2043,1,203.3160685,861.332186,357.9671086,1219.299295
Adverse,NZT,w1,2043-02-01,2043,2,174.08,960.0120829,535.1911225,1495.203205
Adverse,NZT,w1,2043-03-01,2043,3,180.4808566,980.4555607,389.3418694,1369.79743
Adverse,NZT,w1,2043-04-01,2043,4,164.8325,1013.155094,404.2949756,1417.45007
Adverse,NZT,w1,2043-05-01,2043,5,164.8325,495.5247405,893.4752595,1389
Adverse,NZT,w1,2043-06-01,2043,6,164.8325,559.6977351,829.3022649,1389
Adverse,NZT,w1,2043-07-01,2043,7,164.8325,446.6684651,942.3315349,1389
Adverse,NZT,w1,2043-08-01,2043,8,164.8325,590.4408294,798.5591706,1389
Adverse,NZT,w1,2043-09-01,2043,9,164.8325,433.8766213,955.1233787,1389
Adverse,NZT,w1,2043-10-01,2043,10,304.1435538,420.5782704,550.4885682,971.0668385
Adverse,NZT,w1,2043-11-01,2043,11,391.9996197,940.0199256,286.2879718,1226.307897
Adverse,NZT,w1,2043-12-01,2043,12,203.3160685,1052.555319,801.61924,1854.174559
Adverse,NZT,w1,2044-01-01,2044,1,164.8325,844.3710619,490.3789381,1334.75
Adverse,NZT,w1,2044-02-01,2044,2,198.3308042,458.1124518,863.8909398,1322.003392
Adverse,NZT,w1,2044-03-01,2044,3,164.8325,793.9689978,662.0276106,1455.996608
Adverse,NZT,w1,2044-04-01,2044,4,164.8325,743.682656,645.317344,1389
Adverse,NZT,w1,2044-05-01,2044,5,164.8325,574.3882519,814.6117481,1389
Adverse,NZT,w1,2044-06-01,2044,6,164.8325,417.0808134,971.9191866,1389
Adverse,NZT,w1,2044-07-01,2044,7,164.8325,554.1212689,834.8787311,1389
Adverse,NZT,w1,2044-08-01,2044,8,164.8325,408.7153075,980.2846925,1389
Adverse,NZT,w1,2044-09-01,2044,9,164.8325,447.8668437,941.1331563,1389
Adverse,NZT,w1,2044-10-01,2044,10,258.9801574,538.4217373,675.0329479,1213.454685
Adverse,NZT,w1,2044-11-01,2044,11,164.8325,751.5999476,812.9453672,1564.545315
Adverse,NZT,w1,2044-12-01,2044,12,164.8325,828.5587869,560.4412131,1389
Adverse,NZT,w1,2045-01-01,2045,1,254.8325,446.1182761,708.6317239,1154.75
Adverse,NZT,w1,2045-02-01,2045,2,164.8325,734.2170821,834.7829179,1569
Adverse,NZT,w1,2045-03-01,2045,3,208.931208,825.9295158,430.7743602,1256.703876
Adverse,NZT,w1,2045-04-01,2045,4,252.5825,702.8001268,655.7459972,1358.546124
Adverse,NZT,w1,2045-05-01,2045,5,164.8325,491.758093,1059.991907,1551.75
Adverse,NZT,w1,2045-06-01,2045,6,164.8325,547.1826221,841.8173779,1389
Adverse,NZT,w1,2045-07-01,2045,7,164.8325,421.8328709,967.1671291,1389
Adverse,NZT,w1,2045-08-01,2045,8,164.8325,522.3416173,866.6583827,1389
Adverse,NZT,w1,2045-09-01,2045,9,164.8325,458.0812398,930.9187602,1389
Adverse,NZT,w1,2045-10-01,2045,10,164.8325,543.5213424,845.4786576,1389
Adverse,NZT,w1,2045-11-01,2045,11,164.8325,715.771481,673.228519,1389
Adverse,NZT,w1,2045-12-01,2045,12,254.8325,609,600,1209
Adverse,NZT,w1,2046-01-01,2046,1,207.8272426,310.5763324,895.1894399,1205.765772
Adverse,NZT,w1,2046-02-01,2046,2,164.8325,883.7200225,634.2642051,1517.984228
Adverse,NZT,w1,2046-03-01,2046,3,206.8137845,870.0425659,434.9948651,1305.037431
Adverse,NZT,w1,2046-04-01,2046,4,164.8325,518.3016525,954.6609165,1472.962569
Adverse,NZT,w1,2046-05-01,2046,5,164.8325,580.2974259,808.7025741,1389
Adverse,NZT,w1,2046-06-01,2046,6,164.8325,443.810683,945.189317,1389
Adverse,NZT,w1,2046-07-01,2046,7,164.8325,527.9852869,861.0147131,1389
Adverse,NZT,w1,2046-08-01,2046,8,164.8325,564.6379332,824.3620668,1389
Adverse,NZT,w1,2046-09-01,2046,9,164.8325,357.1729267,1031.827073,1389
Adverse,NZT,w1,2046-10-01,2046,10,252.5825,614.9952299,611.2547701,1226.25
Adverse,NZT,w1,2046-11-01,2046,11,164.8325,894.5471573,657.2028427,1551.75
Adverse,NZT,w1,2046-12-01,2046,12,207.8272426,906.9446289,353.0711434,1260.015772
Adverse,NZT,w1,2047-01-01,2047,1,164.8325,679.8682589,654.8817411,1334.75
Adverse,NZT,w1,2047-02-01,2047,2,164.8325,657.3736423,731.6263577,1389
Adverse,NZT,w1,2047-03-01,2047,3,196.3167401,900.102368,394.4449115,1294.54728
Adverse,NZT,w1,2047-04-01,2047,4,252.5825,843.3698299,477.3328905,1320.70272
Adverse,NZT,w1,2047-05-01,2047,5,164.8325,452.8089205,1098.941079,1551.75
Adverse,NZT,w1,2047-06-01,2047,6,164.8325,430.1859908,958.8140092,1389
Adverse,NZT,w1,2047-07-01,2047,7,164.8325,408.27811,980.72189,1389
Adverse,NZT,w1,2047-08-01,2047,8,164.8325,508.5682886,880.4317114,1389
Adverse,NZT,w1,2047-09-01,2047,9,164.8325,589.993989,799.006011,1389
Adverse,NZT,w1,2047-10-01,2047,10,164.8325,485.7882035,903.2117965,1389
Adverse,NZT,w1,2047-11-01,2047,11,257.0121761,851.1633045,366.2273433,1217.390648
Adverse,NZT,w1,2047-12-01,2047,12,164.8325,765.327878,795.2814742,1560.609352
Adverse,NZT,w1,2048-01-01,2048,1,254.8325,633.2288673,521.5211327,1154.75
Adverse,NZT,w1,2048-02-01,2048,2,331.1954171,966.2208083,282.8033575,1249.024166
Adverse,NZT,w1,2048-03-01,2048,3,164.8325,811.4640485,897.5117858,1708.975834
Adverse,NZT,w1,2048-04-01,2048,4,252.5825,912.0967431,314.1532569,1226.25
Adverse,NZT,w1,2048-05-01,2048,5,164.8325,564.5816192,987.1683808,1551.75
Adverse,NZT,w1,2048-06-01,2048,6,164.8325,440.5188313,948.4811687,1389
Adverse,NZT,w1,2048-07-01,2048,7,164.8325,476.1358813,912.8641187,1389
Adverse,NZT,w1,2048-08-01,2048,8,164.8325,562.9831865,826.0168135,1389
Adverse,NZT,w1,2048-09-01,2048,9,164.8325,502.5920062,886.4079938,1389
Adverse,NZT,w1,2048-10-01,2048,10,252.5825,480.3140453,745.9359547,1226.25
Adverse,NZT,w1,2048-11-01,2048,11,223.5035966,622.9611644,811.4466425,1434.407807
Adverse,NZT,w1,2048-12-01,2048,12,254.8325,901.7925896,424.5496036,1326.342193
Adverse,NZT,w1,2049-01-01,2049,1,181.6073922,885.3888728,417.5314506,1302.920323
Adverse,NZT,w1,2049-02-01,2049,2,279.1096028,895.8146546,309.2108163,1205.025471
Adverse,NZT,w1,2049-03-01,2049,3,196.5123536,898.581192,642.8633064,1541.444498
Adverse,NZT,w1,2049-04-01,2049,4,164.8325,926.0433962,526.3163111,1452.359707
Adverse,NZT,w1,2049-05-01,2049,5,164.8325,500.192175,888.807825,1389
Adverse,NZT,w1,2049-06-01,2049,6,164.8325,553.0993422,835.9006578,1389
Adverse,NZT,w1,2049-07-01,2049,7,164.8325,508.9530283,880.0469717,1389
Adverse,NZT,w1,2049-08-01,2049,8,164.8325,416.3892516,972.6107484,1389
Adverse,NZT,w1,2049-09-01,2049,9,164.8325,556.1326229,832.8673771,1389
Adverse,NZT,w1,2049-10-01,2049,10,244.7420944,488.6540118,660.6172049,1149.271217
Adverse,NZT,w1,2049-11-01,2049,11,275.8159487,888.2189275,508.0595096,1396.278437
Adverse,NZT,w1,2049-12-01,2049,12,181.6073922,1006.368989,583.2516803,1589.62067
Adverse,NZT,w1,2050-01-01,2050,1,174.08,973.2649522,352.2375478,1325.5025
Adverse,NZT,w1,2050-02-01,2050,2,171.7357384,898.0176754,486.4233479,1384.441023
Adverse,NZT,w1,2050-03-01,2050,3,180.6780034,895.3912033,475.7242665,1371.11547
Adverse,NZT,w1,2050-04-01,2050,4,164.8325,976.2466748,444.444332,1420.691007
Adverse,NZT,w1,2050-05-01,2050,5,164.8325,562.845852,826.154148,1389
Adverse,NZT,w1,2050-06-01,2050,6,164.8325,467.4168178,921.5831822,1389
Adverse,NZT,w1,2050-07-01,2050,7,164.8325,441.0876897,947.9123103,1389
Adverse,NZT,w1,2050-08-01,2050,8,164.8325,519.1600193,869.8399807,1389
Adverse,NZT,w1,2050-09-01,2050,9,164.8325,510.1659742,878.8340258,1389
Adverse,NZT,w1,2050-10-01,2050,10,191.3760135,483.8499178,852.0630552,1335.912973
Adverse,NZT,w1,2050-11-01,2050,11,263.1485714,847.0822494,411.1226347,1258.204884
Adverse,NZT,w1,2050-12-01,2050,12,174.08,930.0879295,633.5467134,1563.634643
