Hydrology,Scenario,Representative_w,Year,Month,Tech,GWh,Date
Baseline,REF,w23,2028,5,HYDRO,3633.517,2028-05-01
Baseline,REF,w23,2028,5,IMPORTS,0,2028-05-01
Baseline,REF,w23,2028,5,NUCLEAR,0,2028-05-01
Baseline,REF,w23,2028,5,PV,8.953502228,2028-05-01
Baseline,REF,w23,2028,5,WIND,75.52861143,2028-05-01
Baseline,REF,w23,2028,6,BIOENERGY,0,2028-06-01
Baseline,REF,w23,2028,6,DIESEL,0,2028-06-01
Baseline,REF,w23,2028,6,FUEL OIL,33.08798556,2028-06-01
Baseline,REF,w23,2028,6,GAS,0,2028-06-01
Baseline,REF,w23,2028,6,GEOTHERMAL,129.4832716,2028-06-01
Baseline,REF,w23,2028,6,HYDRO,3530.555314,2028-06-01
Baseline,REF,w23,2028,6,IMPORTS,0,2028-06-01
Baseline,REF,w23,2028,6,NUCLEAR,0,2028-06-01
Baseline,REF,w23,2028,6,PV,9.36719494,2028-06-01
Baseline,REF,w23,2028,6,WIND,83.32877425,2028-06-01
Baseline,REF,w23,2028,7,BIOENERGY,0,2028-07-01
Baseline,REF,w23,2028,7,DIESEL,0,2028-07-01
Baseline,REF,w23,2028,7,FUEL OIL,33.41816854,2028-07-01
Baseline,REF,w23,2028,7,GAS,0,2028-07-01
Baseline,REF,w23,2028,7,GEOTHERMAL,124.8931429,2028-07-01
Baseline,REF,w23,2028,7,HYDRO,3501.359351,2028-07-01
Baseline,REF,w23,2028,7,IMPORTS,0,2028-07-01
Baseline,REF,w23,2028,7,NUCLEAR,0,2028-07-01
Baseline,REF,w23,2028,7,PV,8.363797202,2028-07-01
Baseline,REF,w23,2028,7,WIND,67.59820832,2028-07-01
Baseline,REF,w23,2028,8,BIOENERGY,89.37691621,2028-08-01
Baseline,REF,w23,2028,8,DIESEL,0,2028-08-01
Baseline,REF,w23,2028,8,FUEL OIL,691.7228828,2028-08-01
Baseline,REF,w23,2028,8,GAS,36.61296705,2028-08-01
Baseline,REF,w23,2028,8,GEOTHERMAL,123.7817406,2028-08-01
Baseline,REF,w23,2028,8,HYDRO,2695.080485,2028-08-01
Baseline,REF,w23,2028,8,IMPORTS,0,2028-08-01
Baseline,REF,w23,2028,8,NUCLEAR,0,2028-08-01
Baseline,REF,w23,2028,8,PV,9.177202711,2028-08-01
Baseline,REF,w23,2028,8,WIND,79.65665661,2028-08-01
Baseline,REF,w23,2028,9,BIOENERGY,98.70796521,2028-09-01
Baseline,REF,w23,2028,9,DIESEL,0,2028-09-01
Baseline,REF,w23,2028,9,FUEL OIL,813.7492228,2028-09-01
Baseline,REF,w23,2028,9,GAS,64.06019966,2028-09-01
Baseline,REF,w23,2028,9,GEOTHERMAL,122.3915174,2028-09-01
Baseline,REF,w23,2028,9,HYDRO,2608.257657,2028-09-01
Baseline,REF,w23,2028,9,IMPORTS,0,2028-09-01
Baseline,REF,w23,2028,9,NUCLEAR,0,2028-09-01
Baseline,REF,w23,2028,9,PV,10.04120627,2028-09-01
Baseline,REF,w23,2028,9,WIND,95.26692592,2028-09-01
Baseline,REF,w23,2028,10,BIOENERGY,97.92061424,2028-10-01
Baseline,REF,w23,2028,10,DIESEL,38.14033913,2028-10-01
Baseline,REF,w23,2028,10,FUEL OIL,591.7300486,2028-10-01
Baseline,REF,w23,2028,10,GAS,64.2618715,2028-10-01
Baseline,REF,w23,2028,10,GEOTHERMAL,119.2010754,2028-10-01
Baseline,REF,w23,2028,10,HYDRO,2816.379484,2028-10-01
Baseline,REF,w23,2028,10,IMPORTS,0,2028-10-01
Baseline,REF,w23,2028,10,NUCLEAR,0,2028-10-01
Baseline,REF,w23,2028,10,PV,9.077622073,2028-10-01
Baseline,REF,w23,2028,10,WIND,88.25654567,2028-10-01
Baseline,REF,w23,2028,11,BIOENERGY,93.08839193,2028-11-01
Baseline,REF,w23,2028,11,DIESEL,38.92400532,2028-11-01
Baseline,REF,w23,2028,11,FUEL OIL,755.2780709,2028-11-01
Baseline,REF,w23,2028,11,GAS,63.67430596,2028-11-01
Baseline,REF,w23,2028,11,GEOTHERMAL,127.2710576,2028-11-01
Baseline,REF,w23,2028,11,HYDRO,2736.551266,2028-11-01
Baseline,REF,w23,2028,11,IMPORTS,0,2028-11-01
Baseline,REF,w23,2028,11,NUCLEAR,0,2028-11-01
Baseline,REF,w23,2028,11,PV,10.02253766,2028-11-01
Baseline,REF,w23,2028,11,WIND,77.56065348,2028-11-01
Baseline,REF,w23,2028,12,BIOENERGY,91.57766459,2028-12-01
Baseline,REF,w23,2028,12,DIESEL,71.57091507,2028-12-01
Baseline,REF,w23,2028,12,FUEL OIL,822.6107799,2028-12-01
Baseline,REF,w23,2028,12,GAS,130.0241077,2028-12-01
Baseline,REF,w23,2028,12,GEOTHERMAL,127.2104863,2028-12-01
Baseline,REF,w23,2028,12,HYDRO,2659.426597,2028-12-01
Baseline,REF,w23,2028,12,IMPORTS,0,2028-12-01
Baseline,REF,w23,2028,12,NUCLEAR,0,2028-12-01
Baseline,REF,w23,2028,12,PV,9.47118616,2028-12-01
Baseline,REF,w23,2028,12,WIND,83.77555067,2028-12-01
Baseline,REF,w23,2029,1,BIOENERGY,89.22482537,2029-01-01
Baseline,REF,w23,2029,1,DIESEL,335.6682061,2029-01-01
Baseline,REF,w23,2029,1,FUEL OIL,491.1125717,2029-01-01
Baseline,REF,w23,2029,1,GAS,284.1491372,2029-01-01
Baseline,REF,w23,2029,1,GEOTHERMAL,128.0304266,2029-01-01
Baseline,REF,w23,2029,1,HYDRO,2563.432509,2029-01-01
Baseline,REF,w23,2029,1,IMPORTS,0,2029-01-01
Baseline,REF,w23,2029,1,NUCLEAR,0,2029-01-01
Baseline,REF,w23,2029,1,PV,10.06502755,2029-01-01
Baseline,REF,w23,2029,1,WIND,82.27863488,2029-01-01
Baseline,REF,w23,2029,2,BIOENERGY,97.43947967,2029-02-01
Baseline,REF,w23,2029,2,DIESEL,108.2833603,2029-02-01
Baseline,REF,w23,2029,2,FUEL OIL,498.426548,2029-02-01
Baseline,REF,w23,2029,2,GAS,245.5290416,2029-02-01
Baseline,REF,w23,2029,2,GEOTHERMAL,128.1465343,2029-02-01
Baseline,REF,w23,2029,2,HYDRO,2784.487977,2029-02-01
Baseline,REF,w23,2029,2,IMPORTS,0,2029-02-01
Baseline,REF,w23,2029,2,NUCLEAR,0,2029-02-01
Baseline,REF,w23,2029,2,PV,11.26971306,2029-02-01
Baseline,REF,w23,2029,2,WIND,90.46239279,2029-02-01
Baseline,REF,w23,2029,3,BIOENERGY,93.22092595,2029-03-01
Baseline,REF,w23,2029,3,DIESEL,0,2029-03-01
Baseline,REF,w23,2029,3,FUEL OIL,154.2844338,2029-03-01
Baseline,REF,w23,2029,3,GAS,0,2029-03-01
Baseline,REF,w23,2029,3,GEOTHERMAL,120.9950284,2029-03-01
Baseline,REF,w23,2029,3,HYDRO,3581.85964,2029-03-01
Baseline,REF,w23,2029,3,IMPORTS,0,2029-03-01
Baseline,REF,w23,2029,3,NUCLEAR,0,2029-03-01
Baseline,REF,w23,2029,3,PV,7.778756686,2029-03-01
Baseline,REF,w23,2029,3,WIND,75.00161217,2029-03-01
Baseline,REF,w23,2029,4,BIOENERGY,97.12606985,2029-04-01
Baseline,REF,w23,2029,4,DIESEL,0,2029-04-01
Baseline,REF,w23,2029,4,FUEL OIL,137.8939344,2029-04-01
Baseline,REF,w23,2029,4,GAS,0,2029-04-01
Baseline,REF,w23,2029,4,GEOTHERMAL,133.8206211,2029-04-01
Baseline,REF,w23,2029,4,HYDRO,3603.236641,2029-04-01
Baseline,REF,w23,2029,4,IMPORTS,0,2029-04-01
Baseline,REF,w23,2029,4,NUCLEAR,0,2029-04-01
Baseline,REF,w23,2029,4,PV,8.817859512,2029-04-01
Baseline,REF,w23,2029,4,WIND,72.75062463,2029-04-01
Baseline,REF,w23,2029,5,BIOENERGY,94.41792048,2029-05-01
Baseline,REF,w23,2029,5,DIESEL,0,2029-05-01
Baseline,REF,w23,2029,5,FUEL OIL,133.5153037,2029-05-01
Baseline,REF,w23,2029,5,GAS,0,2029-05-01
Baseline,REF,w23,2029,5,GEOTHERMAL,120.5255756,2029-05-01
Baseline,REF,w23,2029,5,HYDRO,3595.508698,2029-05-01
Baseline,REF,w23,2029,5,IMPORTS,0,2029-05-01
Baseline,REF,w23,2029,5,NUCLEAR,0,2029-05-01
Baseline,REF,w23,2029,5,PV,7.976588004,2029-05-01
Baseline,REF,w23,2029,5,WIND,81.6374355,2029-05-01
Baseline,REF,w23,2029,6,BIOENERGY,95.13964785,2029-06-01
Baseline,REF,w23,2029,6,DIESEL,0,2029-06-01
Baseline,REF,w23,2029,6,FUEL OIL,35.27255292,2029-06-01
Baseline,REF,w23,2029,6,GAS,0,2029-06-01
Baseline,REF,w23,2029,6,GEOTHERMAL,127.9905745,2029-06-01
Baseline,REF,w23,2029,6,HYDRO,3601.116169,2029-06-01
Baseline,REF,w23,2029,6,IMPORTS,0,2029-06-01
Baseline,REF,w23,2029,6,NUCLEAR,0,2029-06-01
Baseline,REF,w23,2029,6,PV,7.184141499,2029-06-01
Baseline,REF,w23,2029,6,WIND,78.12400148,2029-06-01
Baseline,REF,w23,2029,7,BIOENERGY,92.5240229,2029-07-01
Baseline,REF,w23,2029,7,DIESEL,0,2029-07-01
Baseline,REF,w23,2029,7,FUEL OIL,110.5052629,2029-07-01
Baseline,REF,w23,2029,7,GAS,0,2029-07-01
Baseline,REF,w23,2029,7,GEOTHERMAL,119.4528909,2029-07-01
Baseline,REF,w23,2029,7,HYDRO,3482.373938,2029-07-01
Baseline,REF,w23,2029,7,IMPORTS,0,2029-07-01
Baseline,REF,w23,2029,7,NUCLEAR,0,2029-07-01
Baseline,REF,w23,2029,7,PV,8.393384557,2029-07-01
Baseline,REF,w23,2029,7,WIND,79.27974019,2029-07-01
Baseline,REF,w23,2029,8,BIOENERGY,97.6066984,2029-08-01
Baseline,REF,w23,2029,8,DIESEL,123.4631362,2029-08-01
Baseline,REF,w23,2029,8,FUEL OIL,466.370792,2029-08-01
Baseline,REF,w23,2029,8,GAS,285.3993519,2029-08-01
Baseline,REF,w23,2029,8,GEOTHERMAL,125.4717279,2029-08-01
Baseline,REF,w23,2029,8,HYDRO,2682.804046,2029-08-01
Baseline,REF,w23,2029,8,IMPORTS,0,2029-08-01
Baseline,REF,w23,2029,8,NUCLEAR,0,2029-08-01
Baseline,REF,w23,2029,8,PV,11.07574728,2029-08-01
Baseline,REF,w23,2029,8,WIND,89.68452249,2029-08-01
Baseline,REF,w23,2029,9,BIOENERGY,93.40421188,2029-09-01
Baseline,REF,w23,2029,9,DIESEL,223.2917437,2029-09-01
Baseline,REF,w23,2029,9,FUEL OIL,471.1552175,2029-09-01
Baseline,REF,w23,2029,9,GAS,284.3008039,2029-09-01
Baseline,REF,w23,2029,9,GEOTHERMAL,130.0466856,2029-09-01
Baseline,REF,w23,2029,9,HYDRO,2668.149005,2029-09-01
Baseline,REF,w23,2029,9,IMPORTS,0,2029-09-01
Baseline,REF,w23,2029,9,NUCLEAR,0,2029-09-01
Baseline,REF,w23,2029,9,PV,9.832619845,2029-09-01
Baseline,REF,w23,2029,9,WIND,92.41834456,2029-09-01
Baseline,REF,w23,2029,10,BIOENERGY,91.28576337,2029-10-01
Baseline,REF,w23,2029,10,DIESEL,228.7912622,2029-10-01
Baseline,REF,w23,2029,10,FUEL OIL,471.253037,2029-10-01
Baseline,REF,w23,2029,10,GAS,273.3031038,2029-10-01
Baseline,REF,w23,2029,10,GEOTHERMAL,125.3941636,2029-10-01
Baseline,REF,w23,2029,10,HYDRO,2698.947036,2029-10-01
Baseline,REF,w23,2029,10,IMPORTS,0,2029-10-01
Baseline,REF,w23,2029,10,NUCLEAR,0,2029-10-01
Baseline,REF,w23,2029,10,PV,9.540906402,2029-10-01
Baseline,REF,w23,2029,10,WIND,87.10096677,2029-10-01
Baseline,REF,w23,2029,11,BIOENERGY,93.36743622,2029-11-01
Baseline,REF,w23,2029,11,DIESEL,311.7413981,2029-11-01
Baseline,REF,w23,2029,11,FUEL OIL,473.0771557,2029-11-01
Baseline,REF,w23,2029,11,GAS,285.6341382,2029-11-01
Baseline,REF,w23,2029,11,GEOTHERMAL,117.130335,2029-11-01
Baseline,REF,w23,2029,11,HYDRO,2696.354319,2029-11-01
Baseline,REF,w23,2029,11,IMPORTS,0,2029-11-01
Baseline,REF,w23,2029,11,NUCLEAR,0,2029-11-01
Baseline,REF,w23,2029,11,PV,10.48821068,2029-11-01
Baseline,REF,w23,2029,11,WIND,78.47684898,2029-11-01
Baseline,REF,w23,2029,12,BIOENERGY,95.10373812,2029-12-01
Baseline,REF,w23,2029,12,DIESEL,428.1501343,2029-12-01
Baseline,REF,w23,2029,12,FUEL OIL,466.9284532,2029-12-01
Baseline,REF,w23,2029,12,GAS,278.1962722,2029-12-01
Baseline,REF,w23,2029,12,GEOTHERMAL,124.7612563,2029-12-01
Baseline,REF,w23,2029,12,HYDRO,2675.944396,2029-12-01
Baseline,REF,w23,2029,12,IMPORTS,0,2029-12-01
Baseline,REF,w23,2029,12,NUCLEAR,0,2029-12-01
Baseline,REF,w23,2029,12,PV,9.995927229,2029-12-01
Baseline,REF,w23,2029,12,WIND,84.40513593,2029-12-01
Baseline,REF,w23,2030,1,BIOENERGY,90.14348041,2030-01-01
Baseline,REF,w23,2030,1,DIESEL,0,2030-01-01
Baseline,REF,w23,2030,1,FUEL OIL,233.4242327,2030-01-01
Baseline,REF,w23,2030,1,GAS,63.76818972,2030-01-01
Baseline,REF,w23,2030,1,GEOTHERMAL,113.467064,2030-01-01
Baseline,REF,w23,2030,1,HYDRO,3510.463991,2030-01-01
Baseline,REF,w23,2030,1,IMPORTS,0,2030-01-01
Baseline,REF,w23,2030,1,NUCLEAR,0,2030-01-01
Baseline,REF,w23,2030,1,PV,63.07415623,2030-01-01
Baseline,REF,w23,2030,1,WIND,80.93056175,2030-01-01
Baseline,REF,w23,2030,2,BIOENERGY,84.9576595,2030-02-01
Baseline,REF,w23,2030,2,DIESEL,0,2030-02-01
Baseline,REF,w23,2030,2,FUEL OIL,388.450537,2030-02-01
Baseline,REF,w23,2030,2,GAS,62.98620533,2030-02-01
Baseline,REF,w23,2030,2,GEOTHERMAL,126.3862551,2030-02-01
Baseline,REF,w23,2030,2,HYDRO,3325.775736,2030-02-01
Baseline,REF,w23,2030,2,IMPORTS,0,2030-02-01
Baseline,REF,w23,2030,2,NUCLEAR,0,2030-02-01
Baseline,REF,w23,2030,2,PV,62.23675204,2030-02-01
Baseline,REF,w23,2030,2,WIND,83.70583928,2030-02-01
Baseline,REF,w23,2030,3,BIOENERGY,0,2030-03-01
Baseline,REF,w23,2030,3,DIESEL,0,2030-03-01
Baseline,REF,w23,2030,3,FUEL OIL,0,2030-03-01
Baseline,REF,w23,2030,3,GAS,0,2030-03-01
Baseline,REF,w23,2030,3,GEOTHERMAL,0,2030-03-01
Baseline,REF,w23,2030,3,HYDRO,4082.939463,2030-03-01
Baseline,REF,w23,2030,3,IMPORTS,0,2030-03-01
Baseline,REF,w23,2030,3,NUCLEAR,0,2030-03-01
Baseline,REF,w23,2030,3,PV,54.24631602,2030-03-01
Baseline,REF,w23,2030,3,WIND,69.37965519,2030-03-01
Baseline,REF,w23,2030,4,BIOENERGY,0,2030-04-01
Baseline,REF,w23,2030,4,DIESEL,0,2030-04-01
Baseline,REF,w23,2030,4,FUEL OIL,0,2030-04-01
Baseline,REF,w23,2030,4,GAS,0,2030-04-01
Baseline,REF,w23,2030,4,GEOTHERMAL,0,2030-04-01
Baseline,REF,w23,2030,4,HYDRO,4098.794301,2030-04-01
Baseline,REF,w23,2030,4,IMPORTS,0,2030-04-01
Baseline,REF,w23,2030,4,NUCLEAR,0,2030-04-01
Baseline,REF,w23,2030,4,PV,51.19473498,2030-04-01
Baseline,REF,w23,2030,4,WIND,77.96348139,2030-04-01
Baseline,REF,w23,2030,5,BIOENERGY,0,2030-05-01
Baseline,REF,w23,2030,5,DIESEL,0,2030-05-01
Baseline,REF,w23,2030,5,FUEL OIL,0,2030-05-01
Baseline,REF,w23,2030,5,GAS,0,2030-05-01
Baseline,REF,w23,2030,5,GEOTHERMAL,0,2030-05-01
Baseline,REF,w23,2030,5,HYDRO,4075.810352,2030-05-01
Baseline,REF,w23,2030,5,IMPORTS,0,2030-05-01
Baseline,REF,w23,2030,5,NUCLEAR,0,2030-05-01
Baseline,REF,w23,2030,5,PV,51.33597159,2030-05-01
Baseline,REF,w23,2030,5,WIND,79.87920328,2030-05-01
Baseline,REF,w23,2030,6,BIOENERGY,0,2030-06-01
Baseline,REF,w23,2030,6,DIESEL,0,2030-06-01
Baseline,REF,w23,2030,6,FUEL OIL,0,2030-06-01
Baseline,REF,w23,2030,6,GAS,0,2030-06-01
Baseline,REF,w23,2030,6,GEOTHERMAL,0,2030-06-01
Baseline,REF,w23,2030,6,HYDRO,3990.628137,2030-06-01
Baseline,REF,w23,2030,6,IMPORTS,0,2030-06-01
Baseline,REF,w23,2030,6,NUCLEAR,0,2030-06-01
Baseline,REF,w23,2030,6,PV,45.83965045,2030-06-01
Baseline,REF,w23,2030,6,WIND,77.98686453,2030-06-01
Baseline,REF,w23,2030,7,BIOENERGY,0,2030-07-01
Baseline,REF,w23,2030,7,DIESEL,0,2030-07-01
Baseline,REF,w23,2030,7,FUEL OIL,0,2030-07-01
Baseline,REF,w23,2030,7,GAS,0,2030-07-01
Baseline,REF,w23,2030,7,GEOTHERMAL,0,2030-07-01
Baseline,REF,w23,2030,7,HYDRO,3943.924539,2030-07-01
Baseline,REF,w23,2030,7,IMPORTS,0,2030-07-01
Baseline,REF,w23,2030,7,NUCLEAR,0,2030-07-01
Baseline,REF,w23,2030,7,PV,48.38841225,2030-07-01
Baseline,REF,w23,2030,7,WIND,67.59504534,2030-07-01
Baseline,REF,w23,2030,8,BIOENERGY,83.07962789,2030-08-01
Baseline,REF,w23,2030,8,DIESEL,0,2030-08-01
Baseline,REF,w23,2030,8,FUEL OIL,274.4878038,2030-08-01
Baseline,REF,w23,2030,8,GAS,63.69511368,2030-08-01
Baseline,REF,w23,2030,8,GEOTHERMAL,120.2645216,2030-08-01
Baseline,REF,w23,2030,8,HYDRO,3361.111168,2030-08-01
Baseline,REF,w23,2030,8,IMPORTS,0,2030-08-01
Baseline,REF,w23,2030,8,NUCLEAR,0,2030-08-01
Baseline,REF,w23,2030,8,PV,62.86238688,2030-08-01
Baseline,REF,w23,2030,8,WIND,83.29606973,2030-08-01
Baseline,REF,w23,2030,9,BIOENERGY,87.79280776,2030-09-01
Baseline,REF,w23,2030,9,DIESEL,0,2030-09-01
Baseline,REF,w23,2030,9,FUEL OIL,358.3305344,2030-09-01
Baseline,REF,w23,2030,9,GAS,63.30135622,2030-09-01
Baseline,REF,w23,2030,9,GEOTHERMAL,125.2642397,2030-09-01
Baseline,REF,w23,2030,9,HYDRO,3356.87689,2030-09-01
Baseline,REF,w23,2030,9,IMPORTS,0,2030-09-01
Baseline,REF,w23,2030,9,NUCLEAR,0,2030-09-01
Baseline,REF,w23,2030,9,PV,68.00826823,2030-09-01
Baseline,REF,w23,2030,9,WIND,83.84627585,2030-09-01
Baseline,REF,w23,2030,10,BIOENERGY,90.79812361,2030-10-01
Baseline,REF,w23,2030,10,DIESEL,0,2030-10-01
Baseline,REF,w23,2030,10,FUEL OIL,273.3564374,2030-10-01
Baseline,REF,w23,2030,10,GAS,64.82751326,2030-10-01
Baseline,REF,w23,2030,10,GEOTHERMAL,121.4620036,2030-10-01
Baseline,REF,w23,2030,10,HYDRO,3451.611489,2030-10-01
Baseline,REF,w23,2030,10,IMPORTS,0,2030-10-01
Baseline,REF,w23,2030,10,NUCLEAR,0,2030-10-01
Baseline,REF,w23,2030,10,PV,61.95185322,2030-10-01
Baseline,REF,w23,2030,10,WIND,92.99031748,2030-10-01
Baseline,REF,w23,2030,11,BIOENERGY,85.0508081,2030-11-01
Baseline,REF,w23,2030,11,DIESEL,0,2030-11-01
Baseline,REF,w23,2030,11,FUEL OIL,344.8341589,2030-11-01
Baseline,REF,w23,2030,11,GAS,63.12214574,2030-11-01
Baseline,REF,w23,2030,11,GEOTHERMAL,120.2306184,2030-11-01
Baseline,REF,w23,2030,11,HYDRO,3483.17014,2030-11-01
Baseline,REF,w23,2030,11,IMPORTS,0,2030-11-01
Baseline,REF,w23,2030,11,NUCLEAR,0,2030-11-01
Baseline,REF,w23,2030,11,PV,59.67491183,2030-11-01
Baseline,REF,w23,2030,11,WIND,85.0366617,2030-11-01
Baseline,REF,w23,2030,12,BIOENERGY,88.76704195,2030-12-01
Baseline,REF,w23,2030,12,DIESEL,0,2030-12-01
Baseline,REF,w23,2030,12,FUEL OIL,333.0805055,2030-12-01
Baseline,REF,w23,2030,12,GAS,62.64608716,2030-12-01
Baseline,REF,w23,2030,12,GEOTHERMAL,111.7907878,2030-12-01
Baseline,REF,w23,2030,12,HYDRO,3604.49907,2030-12-01
Baseline,REF,w23,2030,12,IMPORTS,0,2030-12-01
Baseline,REF,w23,2030,12,NUCLEAR,0,2030-12-01
Baseline,REF,w23,2030,12,PV,56.71691255,2030-12-01
Baseline,REF,w23,2030,12,WIND,85.01477667,2030-12-01
Baseline,REF,w23,2031,1,BIOENERGY,91.93686641,2031-01-01
Baseline,REF,w23,2031,1,DIESEL,0,2031-01-01
Baseline,REF,w23,2031,1,FUEL OIL,420.3527378,2031-01-01
Baseline,REF,w23,2031,1,GAS,61.62965486,2031-01-01
Baseline,REF,w23,2031,1,GEOTHERMAL,108.1882236,2031-01-01
Baseline,REF,w23,2031,1,HYDRO,3416.63195,2031-01-01
Baseline,REF,w23,2031,1,IMPORTS,0,2031-01-01
Baseline,REF,w23,2031,1,NUCLEAR,0,2031-01-01
Baseline,REF,w23,2031,1,PV,69.30647124,2031-01-01
Baseline,REF,w23,2031,1,WIND,153.4366383,2031-01-01
Baseline,REF,w23,2031,2,BIOENERGY,87.69999426,2031-02-01
Baseline,REF,w23,2031,2,DIESEL,0,2031-02-01
Baseline,REF,w23,2031,2,FUEL OIL,395.390362,2031-02-01
Baseline,REF,w23,2031,2,GAS,63.03276562,2031-02-01
Baseline,REF,w23,2031,2,GEOTHERMAL,108.7181757,2031-02-01
Baseline,REF,w23,2031,2,HYDRO,3424.189525,2031-02-01
Baseline,REF,w23,2031,2,IMPORTS,0,2031-02-01
Baseline,REF,w23,2031,2,NUCLEAR,0,2031-02-01
Baseline,REF,w23,2031,2,PV,59.13977073,2031-02-01
Baseline,REF,w23,2031,2,WIND,161.70835,2031-02-01
Baseline,REF,w23,2031,3,BIOENERGY,0,2031-03-01
Baseline,REF,w23,2031,3,DIESEL,0,2031-03-01
Baseline,REF,w23,2031,3,FUEL OIL,0,2031-03-01
Baseline,REF,w23,2031,3,GAS,0,2031-03-01
Baseline,REF,w23,2031,3,GEOTHERMAL,0,2031-03-01
Baseline,REF,w23,2031,3,HYDRO,4184.008278,2031-03-01
Baseline,REF,w23,2031,3,IMPORTS,0,2031-03-01
Baseline,REF,w23,2031,3,NUCLEAR,0,2031-03-01
Baseline,REF,w23,2031,3,PV,50.95717798,2031-03-01
Baseline,REF,w23,2031,3,WIND,139.8625952,2031-03-01
Baseline,REF,w23,2031,4,BIOENERGY,0,2031-04-01
Baseline,REF,w23,2031,4,DIESEL,0,2031-04-01
Baseline,REF,w23,2031,4,FUEL OIL,0,2031-04-01
Baseline,REF,w23,2031,4,GAS,0,2031-04-01
Baseline,REF,w23,2031,4,GEOTHERMAL,0,2031-04-01
Baseline,REF,w23,2031,4,HYDRO,4209.868686,2031-04-01
Baseline,REF,w23,2031,4,IMPORTS,0,2031-04-01
Baseline,REF,w23,2031,4,NUCLEAR,0,2031-04-01
Baseline,REF,w23,2031,4,PV,52.24893678,2031-04-01
Baseline,REF,w23,2031,4,WIND,134.9529955,2031-04-01
Baseline,REF,w23,2031,5,BIOENERGY,0,2031-05-01
Baseline,REF,w23,2031,5,DIESEL,0,2031-05-01
Baseline,REF,w23,2031,5,FUEL OIL,0,2031-05-01
Baseline,REF,w23,2031,5,GAS,0,2031-05-01
Baseline,REF,w23,2031,5,GEOTHERMAL,0,2031-05-01
Baseline,REF,w23,2031,5,HYDRO,4173.560059,2031-05-01
Baseline,REF,w23,2031,5,IMPORTS,0,2031-05-01
Baseline,REF,w23,2031,5,NUCLEAR,0,2031-05-01
Baseline,REF,w23,2031,5,PV,58.54454853,2031-05-01
Baseline,REF,w23,2031,5,WIND,143.2019404,2031-05-01
Baseline,REF,w23,2031,6,BIOENERGY,0,2031-06-01
Baseline,REF,w23,2031,6,DIESEL,0,2031-06-01
Baseline,REF,w23,2031,6,FUEL OIL,0,2031-06-01
Baseline,REF,w23,2031,6,GAS,0,2031-06-01
Baseline,REF,w23,2031,6,GEOTHERMAL,0,2031-06-01
Baseline,REF,w23,2031,6,HYDRO,4095.991991,2031-06-01
Baseline,REF,w23,2031,6,IMPORTS,0,2031-06-01
Baseline,REF,w23,2031,6,NUCLEAR,0,2031-06-01
Baseline,REF,w23,2031,6,PV,45.14418524,2031-06-01
Baseline,REF,w23,2031,6,WIND,137.8966618,2031-06-01
Baseline,REF,w23,2031,7,BIOENERGY,0,2031-07-01
Baseline,REF,w23,2031,7,DIESEL,0,2031-07-01
Baseline,REF,w23,2031,7,FUEL OIL,0,2031-07-01
Baseline,REF,w23,2031,7,GAS,0,2031-07-01
Baseline,REF,w23,2031,7,GEOTHERMAL,0,2031-07-01
Baseline,REF,w23,2031,7,HYDRO,4024.497834,2031-07-01
Baseline,REF,w23,2031,7,IMPORTS,0,2031-07-01
Baseline,REF,w23,2031,7,NUCLEAR,0,2031-07-01
Baseline,REF,w23,2031,7,PV,56.63040398,2031-07-01
Baseline,REF,w23,2031,7,WIND,141.1760792,2031-07-01
Baseline,REF,w23,2031,8,BIOENERGY,82.43323607,2031-08-01
Baseline,REF,w23,2031,8,DIESEL,0,2031-08-01
Baseline,REF,w23,2031,8,FUEL OIL,351.4143033,2031-08-01
Baseline,REF,w23,2031,8,GAS,63.24058186,2031-08-01
Baseline,REF,w23,2031,8,GEOTHERMAL,125.8119805,2031-08-01
Baseline,REF,w23,2031,8,HYDRO,3361.377,2031-08-01
Baseline,REF,w23,2031,8,IMPORTS,0,2031-08-01
Baseline,REF,w23,2031,8,NUCLEAR,0,2031-08-01
Baseline,REF,w23,2031,8,PV,63.03052422,2031-08-01
Baseline,REF,w23,2031,8,WIND,163.4409334,2031-08-01
Baseline,REF,w23,2031,9,BIOENERGY,87.1469756,2031-09-01
Baseline,REF,w23,2031,9,DIESEL,0,2031-09-01
Baseline,REF,w23,2031,9,FUEL OIL,411.3976878,2031-09-01
Baseline,REF,w23,2031,9,GAS,77.61711504,2031-09-01
Baseline,REF,w23,2031,9,GEOTHERMAL,109.6948401,2031-09-01
Baseline,REF,w23,2031,9,HYDRO,3395.037563,2031-09-01
Baseline,REF,w23,2031,9,IMPORTS,0,2031-09-01
Baseline,REF,w23,2031,9,NUCLEAR,0,2031-09-01
Baseline,REF,w23,2031,9,PV,63.90644915,2031-09-01
Baseline,REF,w23,2031,9,WIND,164.3565569,2031-09-01
Baseline,REF,w23,2031,10,BIOENERGY,87.60601168,2031-10-01
Baseline,REF,w23,2031,10,DIESEL,37.93592983,2031-10-01
Baseline,REF,w23,2031,10,FUEL OIL,404.0736528,2031-10-01
Baseline,REF,w23,2031,10,GAS,62.74311646,2031-10-01
Baseline,REF,w23,2031,10,GEOTHERMAL,113.0055116,2031-10-01
Baseline,REF,w23,2031,10,HYDRO,3402.14122,2031-10-01
Baseline,REF,w23,2031,10,IMPORTS,0,2031-10-01
Baseline,REF,w23,2031,10,NUCLEAR,0,2031-10-01
